,0
841812,1960.7430726686164
33444,1960.7430726686164
810341,1937.7848418329777
79071,1913.4128922330658
332474,1913.4128922330658
71985,1913.4128922330658
359845,1895.0534974999289
103412,1895.0534974999289
785967,1828.5288594417514
219211,1828.5288594417514
394898,1828.5288594417514
52787,1803.113710240869
58742,1803.113710240869
452429,1797.709725490656
66127,1797.709725490656
266971,1797.709725490656
709633,1797.709725490656
253639,1797.709725490656
61941,1791.3947408528252
225428,1751.845121279534
800794,1738.9321733103884
784959,1738.9321733103884
224477,1738.9321733103884
55020,1737.4465913101585
32400,1737.4465913101585
708827,1737.4465913101585
254908,1737.4465913101585
429695,1737.4465913101585
101679,1737.4465913101585
657179,1737.4465913101585
47919,1737.4465913101585
785631,1737.4465913101585
843201,1737.4465913101585
531725,1737.4465913101585
295931,1737.4465913101585
83485,1737.4465913101585
181182,1737.4465913101585
36149,1737.4465913101585
291159,1737.4465913101585
353212,1737.4465913101585
252527,1737.4465913101585
75240,1737.4465913101585
28474,1737.4465913101585
323177,1737.4465913101585
232422,1737.4465913101585
620287,1737.4465913101585
713017,1727.088797274826
497989,1727.088797274826
261758,1725.3535897533825
893709,1702.4071048787962
688387,1702.4071048787962
874840,1702.4071048787962
510993,1702.4071048787962
149075,1702.4071048787962
845703,1702.4071048787962
398464,1702.4071048787962
602585,1702.4071048787962
849118,1702.4071048787962
96029,1702.4071048787962
649869,1702.4071048787962
184927,1702.4071048787962
476765,1702.4071048787962
506983,1702.4071048787962
518819,1702.4071048787962
125334,1702.4071048787962
678647,1702.4071048787962
709683,1702.4071048787962
548360,1702.4071048787962
57597,1702.4071048787962
131189,1702.4071048787962
450376,1702.4071048787962
880479,1702.4071048787962
519928,1702.4071048787962
382788,1702.4071048787962
321099,1702.4071048787962
598215,1702.4071048787962
69703,1702.4071048787962
398849,1702.4071048787962
372483,1702.4071048787962
337604,1702.4071048787962
621017,1702.4071048787962
32568,1702.4071048787962
14663,1702.4071048787962
218555,1702.4071048787962
641007,1702.4071048787962
751498,1702.4071048787962
471160,1702.4071048787962
618861,1702.4071048787962
704544,1702.4071048787962
253681,1702.4071048787962
505291,1702.4071048787962
355647,1702.4071048787962
23129,1702.4071048787962
74652,1702.4071048787962
466994,1702.4071048787962
176942,1702.4071048787962
367886,1702.4071048787962
17643,1702.4071048787962
295315,1702.4071048787962
551182,1702.4071048787962
720485,1699.3825537370972
642769,1687.5391777015348
620441,1687.5391777015348
406921,1687.5391777015348
818723,1687.5391777015348
675815,1687.5391777015348
466578,1687.5391777015348
620746,1687.5391777015348
754763,1687.5391777015348
64558,1687.5391777015348
694808,1687.5391777015348
582417,1687.5391777015348
760681,1687.5391777015348
58260,1687.5391777015348
251458,1687.5391777015348
107080,1687.5391777015348
15465,1687.5391777015348
247311,1687.5391777015348
803273,1687.5391777015348
175428,1687.5391777015348
106240,1687.5391777015348
595703,1687.5391777015348
791594,1687.5391777015348
622975,1687.5391777015348
25515,1687.5391777015348
165812,1687.5391777015348
671031,1687.5391777015348
336938,1687.5391777015348
803677,1687.5391777015348
441329,1632.366052791118
259105,1632.366052791118
352983,1632.366052791118
198705,1632.366052791118
804763,1632.366052791118
269248,1632.366052791118
794199,1632.366052791118
903931,1632.366052791118
31307,1632.366052791118
183378,1632.366052791118
569108,1632.366052791118
764565,1632.366052791118
702331,1632.366052791118
518066,1632.366052791118
117270,1632.366052791118
688409,1632.366052791118
535147,1632.366052791118
662396,1632.366052791118
646906,1632.366052791118
887415,1632.366052791118
29053,1632.366052791118
326729,1632.366052791118
439419,1632.366052791118
810378,1632.366052791118
787450,1632.366052791118
826775,1632.366052791118
16312,1632.366052791118
312897,1632.366052791118
786746,1632.366052791118
651080,1632.366052791118
637148,1632.366052791118
47638,1632.366052791118
886338,1632.366052791118
589208,1632.366052791118
650953,1632.366052791118
556759,1632.366052791118
556123,1632.366052791118
184127,1632.366052791118
414525,1632.366052791118
631785,1632.366052791118
512150,1632.366052791118
732321,1632.366052791118
316075,1632.366052791118
810386,1632.366052791118
165110,1632.366052791118
889621,1632.366052791118
598594,1632.366052791118
101298,1632.366052791118
342448,1632.366052791118
451842,1632.366052791118
733031,1632.366052791118
321151,1632.366052791118
797155,1632.366052791118
103448,1632.366052791118
335356,1632.366052791118
820026,1632.366052791118
587824,1632.366052791118
197105,1632.366052791118
615438,1632.366052791118
747749,1632.366052791118
499242,1632.366052791118
704954,1632.366052791118
461278,1632.366052791118
748608,1632.366052791118
782295,1632.366052791118
201848,1632.366052791118
606852,1632.366052791118
226478,1632.366052791118
679986,1632.366052791118
404549,1632.366052791118
670004,1632.366052791118
759223,1632.366052791118
666636,1632.366052791118
88713,1632.366052791118
70109,1632.366052791118
233917,1632.366052791118
678522,1632.366052791118
68324,1632.366052791118
697749,1632.366052791118
202233,1632.366052791118
157350,1632.366052791118
96584,1632.366052791118
505834,1632.366052791118
207503,1632.366052791118
29995,1632.366052791118
81179,1632.366052791118
437690,1632.366052791118
396412,1632.366052791118
149095,1632.366052791118
81270,1632.366052791118
69866,1632.366052791118
385735,1632.366052791118
337356,1632.366052791118
136739,1632.366052791118
186808,1632.366052791118
568555,1632.366052791118
609504,1632.366052791118
512447,1606.7544853797162
776038,1606.7544853797162
143858,1606.7544853797162
840829,1606.7544853797162
849444,1606.7544853797162
414211,1606.7544853797162
172153,1606.7544853797162
756514,1606.7544853797162
221117,1606.7544853797162
187231,1606.7544853797162
292256,1606.7544853797162
201303,1606.7544853797162
244037,1606.7544853797162
389025,1606.7544853797162
829396,1606.7544853797162
85955,1606.7544853797162
893152,1606.7544853797162
322171,1606.7544853797162
309802,1606.7544853797162
119414,1606.7544853797162
696965,1606.7544853797162
530344,1606.7544853797162
667886,1606.7544853797162
745036,1606.7544853797162
417057,1606.7544853797162
440299,1606.7544853797162
400236,1606.7544853797162
435190,1606.7544853797162
780069,1606.7544853797162
643971,1606.7544853797162
395407,1606.7544853797162
465360,1606.7544853797162
478829,1606.7544853797162
70549,1606.7544853797162
708670,1606.7544853797162
258428,1606.7544853797162
765641,1606.7544853797162
374511,1606.7544853797162
3126,1606.7544853797162
641449,1604.9391508615251
172924,1604.9391508615251
439390,1468.3187686803788
582235,1360.3719768546346
357156,1234.2502222916794
261961,1234.2502222916794
804870,1234.2502222916794
791977,1234.2502222916794
465962,1234.2502222916794
251455,1234.2502222916794
4010,1234.2502222916794
76050,1234.2502222916794
107516,1234.2502222916794
804352,779.8692753034595
45453,669.3736751007434
30149,651.1629925058311
96196,579.7769889693803
563375,579.7769889693803
104365,568.8634879491898
102752,568.8634879491898
643100,568.8634879491898
395694,568.8634879491898
105254,568.8634879491898
805451,568.8634879491898
419463,568.8634879491898
339830,568.8634879491898
602665,568.8634879491898
117562,568.8634879491898
411122,568.8634879491898
351375,568.8634879491898
4916,568.8634879491898
816474,568.8634879491898
713012,568.8634879491898
101482,568.8634879491898
652344,568.8634879491898
394300,568.8634879491898
603090,568.8634879491898
515941,568.8634879491898
105301,568.8634879491898
777451,568.8634879491898
626740,568.8634879491898
601010,568.8634879491898
380921,568.8634879491898
828275,568.8634879491898
172944,568.8634879491898
478221,568.8634879491898
364334,568.8634879491898
340979,568.8634879491898
273473,568.8634879491898
111356,568.8634879491898
698622,568.8634879491898
89630,568.8634879491898
11043,568.8634879491898
296709,568.8634879491898
147984,549.7229303389057
75896,547.987722817462
175202,543.2519205377881
73701,543.2519205377881
198180,543.2519205377881
758070,543.2519205377881
670639,543.2519205377881
128339,543.2519205377881
70031,543.2519205377881
804388,543.2519205377881
750243,543.2519205377881
266908,543.2519205377881
573304,543.2519205377881
83869,543.2519205377881
58011,543.2519205377881
379210,543.2519205377881
100548,543.2519205377881
443105,543.2519205377881
482571,543.2519205377881
380400,543.2519205377881
600020,543.2519205377881
75205,543.2519205377881
679401,543.2519205377881
71998,543.2519205377881
579439,543.2519205377881
294605,543.2519205377881
80447,543.2519205377881
170011,543.2519205377881
669552,543.2519205377881
906037,525.0412379428758
57550,525.0412379428758
233465,525.0412379428758
659846,525.0412379428758
40839,525.0412379428758
645294,525.0412379428758
595037,525.0412379428758
116347,525.0412379428758
51773,525.0412379428758
705063,525.0412379428758
668061,525.0412379428758
793245,525.0412379428758
669015,525.0412379428758
846608,525.0412379428758
675140,525.0412379428758
613706,525.0412379428758
507274,525.0412379428758
673174,525.0412379428758
695908,525.0412379428758
289946,525.0412379428758
552564,525.0412379428758
767714,525.0412379428758
704764,525.0412379428758
277404,525.0412379428758
690646,525.0412379428758
630765,525.0412379428758
240804,525.0412379428758
158627,525.0412379428758
187481,525.0412379428758
191698,525.0412379428758
272477,525.0412379428758
129980,525.0412379428758
708256,525.0412379428758
419323,525.0412379428758
683723,525.0412379428758
98705,525.0412379428758
407741,525.0412379428758
279992,525.0412379428758
372964,525.0412379428758
699504,525.0412379428758
533679,525.0412379428758
124526,525.0412379428758
736809,525.0412379428758
140597,525.0412379428758
472176,404.8162038384507
759287,379.2235446759222
815104,361.0128620810099
22642,361.0128620810099
535890,361.0128620810099
809702,360.0740267918111
877787,337.1275419172249
566723,337.1275419172249
764816,337.1275419172249
890168,337.1275419172249
843982,337.1275419172249
380558,337.1275419172249
832018,337.1275419172249
764868,337.1275419172249
545159,337.1275419172249
862458,337.1275419172249
794783,337.1275419172249
675024,337.1275419172249
639853,337.1275419172249
249884,337.1275419172249
600254,337.1275419172249
273858,336.51849175989094
322777,299.9934233282987
444637,299.9934233282987
58551,270.4773406604481
765032,270.4773406604481
455795,270.4773406604481
681946,270.4773406604481
32944,247.5308557858619
571425,247.5308557858619
694460,247.5308557858619
891514,247.5308557858619
715287,247.5308557858619
802279,235.68747975029953
26347,233.95227222885586
420544,215.1093905369844
487021,215.1093905369844
856372,211.00578735426964
863147,211.00578735426964
717137,211.00578735426964
886366,211.00578735426964
