,product,value,customer
222,"['32078830', '32078802', '32476192', '32842551', '32078795', '32078970', '32078935', '32079103']","[780.0825847850617, 587.9303412019748, 559.0926091472996, 328.64813942743154, 272.8778474957213, 191.44276881610836, 45.986274830583326, 25.65671892200126]",252327
223,"['32078830', '32078802', '32842551', '32078795', '32078970', '32078935', '32079103']","[780.0825847850617, 587.9303412019748, 328.64813942743154, 272.8778474957213, 191.44276881610836, 45.986274830583326, 25.65671892200126]",729036
224,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '36298381', '36298122', '31047520', '31047492', '35662452']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 584.8409267290149, 151.99817684579284, 78.99163653236694, 51.802353188840094, 34.505553090471324]",610601
225,['34798386'],[25.533094827835328],488343
226,"['34798386', '35662704', '35662641', '34130894', '35662452']","[546.1220631222034, 210.10323277647228, 185.0683652466133, 128.34496232324597, 64.23476115039806]",206396
227,"['36298206', '36298290', '36298416', '36298381', '36298220', '36298262', '36298395']","[594.5667014569935, 375.4677387170732, 167.78769704519127, 120.5542163488181, 69.3529172733598, 30.012466821708426, 18.86316287631953]",418233
228,"['32988382', '31618321', '32988396', '34129942', '31618475']","[274.7797456457728, 257.0363812253069, 132.89327860660381, 77.11479993801223, 18.299975396457285]",53108
229,"['34130894', '34798386']","[128.34496232324597, 25.533094827835328]",751693
230,"['32981935', '35609273', '35609252', '35609245']","[130.3509040171219, 108.49303078002146, 55.602139549229754, 6.4213161425461545]",208642
231,['32981935'],[130.3509040171219],793072
232,"['32078802', '32078830', '32842551', '32078795', '32078970', '32078935', '32079103']","[587.9303412019748, 406.43274428749595, 328.64813942743154, 272.8778474957213, 191.44276881610836, 45.986274830583326, 25.65671892200126]",733153
233,"['35984452', '34130894', '34798386']","[286.2017037296525, 128.34496232324597, 25.533094827835328]",305823
234,['31047520'],[27.114171748061022],320452
235,"['35662704', '35662452', '35662641', '35663054']","[210.10323277647228, 64.23476115039806, 33.56605200789042, 4.075466179927415]",491569
236,"['31047520', '31047492', '31047450', '31047464']","[87.731985454361, 61.92253052534606, 48.595294241035994, 23.290491077536526]",668857
237,"['34798386', '34130894']","[546.1220631222034, 128.34496232324597]",340406
238,"['32988396', '31618321', '31618475', '32988382', '34798386']","[417.3825972664224, 257.0363812253069, 227.73869121851487, 135.90600890982168, 25.533094827835328]",789520
239,"['36298416', '36298290', '36298395', '36298381', '36298262', '36298220', '36298206', '36298122']","[1083.2951539054807, 931.4924342516136, 798.6553118277213, 584.8409267290149, 419.75899230552, 408.8396852381886, 341.64604831728474, 151.99817684579284]",436646
240,"['32988396', '31618475', '32988382', '34129942', '31618300']","[412.5500204507784, 257.16660441745756, 203.04169765374783, 77.11479993801223, 2.376759216964381]",590722
241,"['35609273', '35609252', '35609245']","[108.49303078002146, 55.602139549229754, 37.96969474836661]",394239
242,"['36298416', '36298290', '32078802', '36298395', '32078970', '36298381', '32476192', '36298262', '36298220', '36298206', '32842551']","[1083.2951539054807, 931.4924342516136, 827.3627254565821, 798.6553118277213, 682.2102925851468, 584.8409267290149, 559.0926091472996, 419.75899230552, 408.8396852381886, 341.64604831728474, 299.6981052939996]",54268
243,"['35984452', '34130894', '34798386']","[286.2017037296525, 128.34496232324597, 25.533094827835328]",611949
244,"['31047520', '31047492', '31047450', '35662452', '31047415', '31047464']","[87.731985454361, 61.92253052534606, 48.595294241035994, 34.505553090471324, 27.531580101500445, 23.290491077536526]",643142
245,['34798386'],[25.533094827835328],46778
246,"['34130894', '31047520', '31047492', '35662452', '31047450', '31047415', '34798386']","[128.34496232324597, 78.99163653236694, 51.802353188840094, 34.505553090471324, 31.941530432333607, 27.531580101500445, 25.533094827835328]",88851
247,"['32988396', '31618475', '32988382', '31618321', '34129942']","[469.8809320707791, 290.4188669245634, 274.7797456457728, 257.0363812253069, 77.11479993801223]",41492
248,"['34130894', '34798386']","[128.34496232324597, 25.533094827835328]",38879
249,['32981935'],[130.3509040171219],600678
250,"['32988396', '31618475', '31618321', '32988382', '34129942', '31618300']","[412.5500204507784, 257.16660441745756, 257.0363812253069, 203.04169765374783, 77.11479993801223, 2.376759216964381]",31629
251,['35074081'],[7.836897681426502],452418
252,"['32078830', '32078802', '32476192', '32842551', '32078795', '32078970', '32078935', '32079103']","[780.0825847850617, 587.9303412019748, 559.0926091472996, 328.64813942743154, 272.8778474957213, 191.44276881610836, 45.986274830583326, 25.65671892200126]",619496
253,"['31047492', '31047450', '31047520', '31047464', '35663054']","[61.92253052534606, 48.595294241035994, 27.114171748061022, 23.290491077536526, 4.075466179927415]",766167
254,"['32078802', '32078970', '32476192', '32842551', '35984452', '32078795', '32981935']","[827.3627254565821, 682.2102925851468, 559.0926091472996, 299.6981052939996, 286.2017037296525, 192.02989367568824, 130.3509040171219]",478064
255,"['32078830', '32078802', '32476192', '32842551', '32078795', '32078970', '32078935', '32079103']","[780.0825847850617, 587.9303412019748, 559.0926091472996, 328.64813942743154, 272.8778474957213, 191.44276881610836, 45.986274830583326, 25.65671892200126]",37096
256,['32078830'],[406.43274428749595],332462
257,['34798386'],[25.533094827835328],562939
258,"['35609273', '35609252', '35609245']","[108.49303078002146, 55.602139549229754, 37.96969474836661]",354835
259,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '36298381', '36298122']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 584.8409267290149, 151.99817684579284]",462908
260,"['34798386', '34130894', '31047520', '31047492', '31047450', '31047464', '32055233']","[546.1220631222034, 128.34496232324597, 87.731985454361, 61.92253052534606, 48.595294241035994, 23.290491077536526, 4.1756720980853315]",674274
261,"['34798386', '34130894']","[546.1220631222034, 128.34496232324597]",390156
262,['32981935'],[130.3509040171219],8211
263,"['32078830', '32078802', '32476192', '32842551', '32078795', '32078970', '32078935', '32079103']","[780.0825847850617, 587.9303412019748, 559.0926091472996, 328.64813942743154, 272.8778474957213, 191.44276881610836, 45.986274830583326, 25.65671892200126]",800103
264,"['31047443', '35662452', '31047450', '31047415', '31047520', '31047492']","[41.84850658896197, 34.505553090471324, 31.941530432333607, 27.531580101500445, 26.918442687188385, 8.083787224374996]",424261
265,"['31047492', '31047450', '31047520', '31047464']","[61.92253052534606, 48.595294241035994, 27.114171748061022, 23.290491077536526]",101484
266,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '36298381', '36298122']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 584.8409267290149, 151.99817684579284]",384637
267,['35984452'],[286.2017037296525],464141
268,"['32988396', '31618475', '32988382', '31618321', '34129942']","[469.8809320707791, 290.4188669245634, 274.7797456457728, 257.0363812253069, 77.11479993801223]",828256
269,"['31047520', '31047492', '31047450', '31047464']","[87.731985454361, 61.92253052534606, 48.595294241035994, 23.290491077536526]",394418
270,"['36298290', '36298262', '36298220', '36298206', '36298416', '36298395', '34130894', '36298381', '34798386']","[944.4036335152042, 701.8400258068159, 670.479582489042, 594.5667014569935, 581.9012585327861, 559.7964414719744, 128.34496232324597, 120.5542163488181, 25.533094827835328]",606694
271,"['32078830', '32078802', '32476192', '32842551', '32078795', '32078970', '32078935', '32079103']","[780.0825847850617, 587.9303412019748, 559.0926091472996, 328.64813942743154, 272.8778474957213, 191.44276881610836, 45.986274830583326, 25.65671892200126]",294573
272,"['34130894', '34798386']","[128.34496232324597, 25.533094827835328]",758558
273,"['32078830', '32476192', '32078802', '32842551', '32078795', '32078970', '32079103', '32078935']","[632.4118090777264, 559.0926091472996, 509.91262997998035, 273.4956226625291, 231.00431297009112, 57.526631009814786, 25.65671892200126, 1.1354281836515119]",568983
274,"['34798386', '32981935', '34130894']","[546.1220631222034, 130.3509040171219, 128.34496232324597]",90041
275,"['32078830', '32842551', '32078802', '32078795', '32078970', '32078935', '32079103']","[780.0825847850617, 328.64813942743154, 299.1785640589235, 272.8778474957213, 191.44276881610836, 45.986274830583326, 25.65671892200126]",1698
276,"['31047443', '35662452', '31047450', '31047415', '31047520', '31047492']","[41.84850658896197, 34.505553090471324, 31.941530432333607, 27.531580101500445, 27.114171748061022, 8.083787224374996]",361131
277,"['32988396', '31618475', '32988382']","[417.3825972664224, 227.73869121851487, 135.90600890982168]",958
278,['34798386'],[25.533094827835328],667889
279,"['32988396', '31618475', '32988382']","[417.3825972664224, 227.73869121851487, 135.90600890982168]",444298
280,"['36298206', '36298290', '36298416', '36298381', '36298220', '36298262', '36298395']","[594.5667014569935, 375.4677387170732, 167.78769704519127, 120.5542163488181, 69.3529172733598, 30.012466821708426, 18.86316287631953]",732652
281,"['34130894', '31047520', '31047492', '35662452', '31047450', '31047415', '34798386']","[128.34496232324597, 78.99163653236694, 51.802353188840094, 34.505553090471324, 31.941530432333607, 27.531580101500445, 25.533094827835328]",128039
282,"['32988396', '31618475', '32988382', '31047520']","[417.3825972664224, 227.73869121851487, 135.90600890982168, 27.114171748061022]",107027
283,"['36298290', '36298206', '36298416', '32981935', '36298381', '36298262', '36298395', '36298220']","[944.4036335152042, 594.5667014569935, 167.78769704519127, 130.3509040171219, 120.5542163488181, 115.18241155595084, 74.32099497492224, 69.3529172733598]",555059
284,"['36298290', '36298206', '36298416', '36298381', '36298262', '35609273', '36298395', '36298220', '35609252', '35609245']","[944.4036335152042, 594.5667014569935, 167.78769704519127, 120.5542163488181, 115.18241155595084, 108.49303078002146, 74.32099497492224, 69.3529172733598, 55.602139549229754, 37.96969474836661]",634979
285,"['35984452', '35074081']","[286.2017037296525, 7.836897681426502]",534647
286,"['34130894', '31047520', '31047492', '35662452', '31047450', '31047415', '34798386']","[128.34496232324597, 78.99163653236694, 51.802353188840094, 34.505553090471324, 31.941530432333607, 27.531580101500445, 25.533094827835328]",251425
287,"['35609273', '35609252', '35609245']","[108.49303078002146, 55.602139549229754, 37.96969474836661]",712855
288,"['32078830', '35984452']","[406.43274428749595, 286.2017037296525]",617776
289,['35663054'],[4.075466179927415],803357
290,"['34798386', '34130894', '31047520', '35662452', '31047450', '31047415', '31047492']","[546.1220631222034, 128.34496232324597, 39.14246388387581, 34.505553090471324, 31.941530432333607, 27.531580101500445, 7.910277495538107]",32054
291,['32981935'],[130.3509040171219],45707
292,"['32981935', '35609273', '35609252', '35609245']","[130.3509040171219, 108.49303078002146, 55.602139549229754, 6.4213161425461545]",501869
293,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '36298381', '36298122']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 584.8409267290149, 151.99817684579284]",432023
294,"['36298206', '36298290', '36298416', '36298381', '36298220', '36298262', '36298395']","[594.5667014569935, 375.4677387170732, 167.78769704519127, 120.5542163488181, 69.3529172733598, 30.012466821708426, 18.86316287631953]",835105
295,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '36298381', '36298122', '31047520', '31047492', '35662452']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 584.8409267290149, 151.99817684579284, 78.99163653236694, 51.802353188840094, 34.505553090471324]",204032
296,"['32988396', '31618475', '32988382', '31618321', '34129942']","[469.8809320707791, 290.4188669245634, 274.7797456457728, 257.0363812253069, 77.11479993801223]",647646
297,"['32988396', '31618475', '31618321', '32988382']","[634.7881591196956, 420.09703990130134, 257.0363812253069, 254.2146554359113]",542517
298,"['32078830', '32078802', '32842551', '32078795', '32981935', '32078970', '32079103', '32078935']","[632.4118090777264, 509.91262997998035, 273.4956226625291, 231.00431297009112, 130.3509040171219, 57.526631009814786, 25.65671892200126, 1.1354281836515119]",27332
299,"['32078830', '32078802', '32842551', '32078795', '32078970', '31047520', '31047492', '32078935', '35662452', '31047450', '31047415']","[780.0825847850617, 587.9303412019748, 328.64813942743154, 272.8778474957213, 191.44276881610836, 78.99163653236694, 51.802353188840094, 45.986274830583326, 34.505553090471324, 31.941530432333607, 27.531580101500445]",479881
300,"['36298206', '36298290', '36298416', '36298381', '36298220', '36298262', '36298395']","[594.5667014569935, 375.4677387170732, 167.78769704519127, 120.5542163488181, 69.3529172733598, 30.012466821708426, 18.86316287631953]",175832
301,['32981935'],[130.3509040171219],43290
302,"['32078830', '32078802', '32842551', '32078795', '32078970', '31047520', '31047492', '32078935', '35662452', '31047450', '31047415']","[780.0825847850617, 587.9303412019748, 328.64813942743154, 272.8778474957213, 191.44276881610836, 78.99163653236694, 51.802353188840094, 45.986274830583326, 34.505553090471324, 31.941530432333607, 27.531580101500445]",540486
303,"['32988396', '31618475', '32988382', '31618321', '34129942']","[469.8809320707791, 290.4188669245634, 274.7797456457728, 257.0363812253069, 77.11479993801223]",729697
304,"['31047443', '35662452', '31047450', '31047415', '31047520', '31047492', '35663054']","[41.84850658896197, 34.505553090471324, 31.941530432333607, 27.531580101500445, 26.918442687188385, 8.083787224374996, 4.075466179927415]",170652
305,"['31047520', '31047492', '35662452', '31047450', '31047415']","[78.99163653236694, 51.802353188840094, 34.505553090471324, 31.941530432333607, 27.531580101500445]",419488
306,"['36298416', '36298290', '36298395', '36298381', '36298262', '36298220', '36298206', '36298122', '35609273', '35609252', '35609245']","[1083.2951539054807, 931.4924342516136, 798.6553118277213, 584.8409267290149, 419.75899230552, 408.8396852381886, 341.64604831728474, 151.99817684579284, 108.49303078002146, 55.602139549229754, 37.96969474836661]",277195
307,['32981935'],[130.3509040171219],263923
308,"['32988396', '31618475', '31618321', '32988382']","[634.7881591196956, 420.09703990130134, 257.0363812253069, 254.2146554359113]",522896
309,"['31047520', '31047492', '35662452', '31047450', '31047415']","[78.99163653236694, 51.802353188840094, 34.505553090471324, 31.941530432333607, 27.531580101500445]",30449
310,"['34798386', '34130894']","[546.1220631222034, 128.34496232324597]",54404
311,"['32078802', '32078970', '32988396', '32476192', '31618475', '32078830', '32842551', '31618321', '32988382', '32078795']","[827.3627254565821, 682.2102925851468, 634.7881591196956, 559.0926091472996, 420.09703990130134, 374.8372656119832, 299.6981052939996, 257.0363812253069, 254.2146554359113, 192.02989367568824]",401727
312,"['34130894', '35609273', '35609252', '35609245', '34798386']","[128.34496232324597, 108.49303078002146, 55.602139549229754, 37.96969474836661, 25.533094827835328]",496837
313,"['36298290', '36298262', '36298220', '36298206', '36298416', '36298395', '36298381']","[944.4036335152042, 701.8400258068159, 670.479582489042, 594.5667014569935, 581.9012585327861, 559.7964414719744, 120.5542163488181]",557290
314,"['34798386', '34130894']","[546.1220631222034, 128.34496232324597]",788290
315,"['35609273', '35609252', '31047520', '35609245', '35662452', '31047450', '31047415', '31047492']","[108.49303078002146, 55.602139549229754, 39.14246388387581, 37.96969474836661, 34.505553090471324, 31.941530432333607, 27.531580101500445, 7.910277495538107]",243935
316,"['32078830', '32078802', '32476192', '32842551', '32078795', '32078970', '32078935', '32079103']","[780.0825847850617, 587.9303412019748, 559.0926091472996, 328.64813942743154, 272.8778474957213, 191.44276881610836, 45.986274830583326, 25.65671892200126]",28034
317,"['36298206', '36298290', '36298416', '36298381', '36298220', '36298262', '36298395']","[594.5667014569935, 375.4677387170732, 167.78769704519127, 120.5542163488181, 69.3529172733598, 30.012466821708426, 18.86316287631953]",320437
318,"['34130894', '34798386']","[128.34496232324597, 25.533094827835328]",763504
319,"['31047520', '31047492', '35662452', '31047450', '31047415']","[78.99163653236694, 51.802353188840094, 34.505553090471324, 31.941530432333607, 27.531580101500445]",60148
320,"['32078830', '32476192', '32078802', '32842551', '32078795', '32078970', '32078935']","[632.4118090777264, 559.0926091472996, 509.91262997998035, 273.4956226625291, 231.00431297009112, 57.526631009814786, 1.1354281836515119]",778970
321,"['32988396', '31618321', '31618475', '32988382', '35609273', '35609252', '35609245']","[417.3825972664224, 257.0363812253069, 227.73869121851487, 135.90600890982168, 108.49303078002146, 55.602139549229754, 37.96969474836661]",342795
322,"['32988382', '32988396', '34129942', '31618475']","[274.7797456457728, 132.89327860660381, 77.11479993801223, 18.299975396457285]",92521
323,"['32078830', '32476192', '32078802', '32842551', '32078795', '32078970', '32079103', '32078935']","[632.4118090777264, 559.0926091472996, 509.91262997998035, 273.4956226625291, 231.00431297009112, 57.526631009814786, 25.65671892200126, 1.1354281836515119]",649253
324,"['36298416', '36298290', '36298395', '36298381', '36298262', '36298220', '36298206', '36298122']","[1083.2951539054807, 931.4924342516136, 798.6553118277213, 584.8409267290149, 419.75899230552, 408.8396852381886, 341.64604831728474, 151.99817684579284]",746581
325,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '36298381', '32078830', '32078802', '36298122', '32842551']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 584.8409267290149, 374.8372656119832, 254.2441279941481, 151.99817684579284, 42.837897641664355]",605426
326,"['36298206', '36298290', '36298416', '36298381', '36298220', '36298262', '36298395']","[594.5667014569935, 375.4677387170732, 167.78769704519127, 120.5542163488181, 69.3529172733598, 30.012466821708426, 18.86316287631953]",741525
327,"['34798386', '32981935', '34130894']","[546.1220631222034, 130.3509040171219, 128.34496232324597]",68377
328,"['36298416', '36298395', '36298290', '32078802', '36298262', '36298220', '32078970', '36298206', '36298381', '32476192', '32078830']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 827.3627254565821, 756.5477647131631, 697.6727245029272, 682.2102925851468, 645.8047030281339, 584.8409267290149, 559.0926091472996, 374.8372656119832]",742169
329,"['32078830', '32476192', '32078802', '32842551', '32078795', '32078970', '32079103', '32078935']","[632.4118090777264, 559.0926091472996, 509.91262997998035, 273.4956226625291, 231.00431297009112, 57.526631009814786, 25.65671892200126, 1.1354281836515119]",649299
330,"['32988382', '31618321', '32988396', '34129942', '31618475']","[274.7797456457728, 257.0363812253069, 132.89327860660381, 77.11479993801223, 18.299975396457285]",549684
331,"['32988382', '32988396', '34129942', '31618475']","[274.7797456457728, 132.89327860660381, 77.11479993801223, 18.299975396457285]",106802
332,"['36298206', '36298290', '36298416', '36298381', '36298220', '36298262', '36298395']","[594.5667014569935, 375.4677387170732, 167.78769704519127, 120.5542163488181, 69.3529172733598, 30.012466821708426, 18.86316287631953]",578358
333,"['31047520', '31047492', '31047450', '35662452', '31047415', '31047464']","[87.731985454361, 61.92253052534606, 48.595294241035994, 34.505553090471324, 27.531580101500445, 23.290491077536526]",147161
334,"['35662452', '31047450', '31047415', '31047520', '31047492']","[34.505553090471324, 31.941530432333607, 27.531580101500445, 27.114171748061022, 7.910277495538107]",758859
335,"['32981935', '35609273', '35609252', '35609245']","[130.3509040171219, 108.49303078002146, 55.602139549229754, 37.96969474836661]",745907
336,"['31047520', '31047492', '31047450', '35662452', '31047415', '31047464']","[87.731985454361, 61.92253052534606, 48.595294241035994, 34.505553090471324, 27.531580101500445, 23.290491077536526]",531379
337,"['32078830', '32078802', '32476192', '32842551', '32078795', '32078970', '32078935', '32079103']","[780.0825847850617, 587.9303412019748, 559.0926091472996, 328.64813942743154, 272.8778474957213, 191.44276881610836, 45.986274830583326, 25.65671892200126]",707946
338,"['31047520', '31047492', '31047450', '35662452', '31047415', '31047464']","[87.731985454361, 61.92253052534606, 48.595294241035994, 34.505553090471324, 27.531580101500445, 23.290491077536526]",82331
339,['32078830'],[406.43274428749595],452488
340,"['32078830', '35074081']","[406.43274428749595, 7.836897681426502]",802445
341,"['34798386', '35662704', '35662641', '34130894', '35662452']","[546.1220631222034, 210.10323277647228, 185.0683652466133, 128.34496232324597, 64.23476115039806]",992
342,"['36298206', '36298290', '36298416', '36298381', '36298220', '36298262', '36298395']","[594.5667014569935, 375.4677387170732, 167.78769704519127, 120.5542163488181, 69.3529172733598, 30.012466821708426, 18.86316287631953]",548903
343,"['36298220', '36298206', '36298416', '36298290', '36298381', '36298262', '36298395']","[670.479582489042, 594.5667014569935, 581.9012585327861, 375.4677387170732, 120.5542163488181, 30.012466821708426, 18.86316287631953]",645634
344,"['35609273', '35609252', '35609245']","[108.49303078002146, 55.602139549229754, 6.4213161425461545]",46092
345,"['32078802', '32078970', '32476192', '32842551', '32078795', '34130894', '34798386']","[827.3627254565821, 682.2102925851468, 559.0926091472996, 299.6981052939996, 192.02989367568824, 128.34496232324597, 25.533094827835328]",808519
346,['35609245'],[6.4213161425461545],374039
347,"['35984452', '34130894', '34798386']","[286.2017037296525, 128.34496232324597, 25.533094827835328]",400801
348,"['34130894', '34798386']","[128.34496232324597, 25.533094827835328]",606
349,"['34798386', '32988396', '31618321', '31618475', '32988382', '34130894']","[546.1220631222034, 417.3825972664224, 257.0363812253069, 227.73869121851487, 135.90600890982168, 128.34496232324597]",36359
350,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '36298381', '35662704', '35662641', '36298122', '35609273']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 584.8409267290149, 210.10323277647228, 185.0683652466133, 151.99817684579284, 108.49303078002146]",43245
351,['32981935'],[130.3509040171219],3252
352,"['31047520', '31047492', '31047450', '31047464']","[87.731985454361, 61.92253052534606, 48.595294241035994, 23.290491077536526]",301128
353,['32981935'],[130.3509040171219],512014
354,"['35662704', '35662641', '31047520', '35662452', '31047492', '31047450', '31047415', '31047464']","[210.10323277647228, 185.0683652466133, 87.731985454361, 64.23476115039806, 61.92253052534606, 48.595294241035994, 27.531580101500445, 23.290491077536526]",379860
355,['35663054'],[4.075466179927415],94764
356,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '36298381', '36298122', '31047520', '35663054']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 584.8409267290149, 151.99817684579284, 27.114171748061022, 4.075466179927415]",512943
357,"['35609273', '35609252', '35609245']","[108.49303078002146, 55.602139549229754, 6.4213161425461545]",476087
358,"['36298290', '35984452', '35662641', '36298262', '36298395']","[375.4677387170732, 286.2017037296525, 33.56605200789042, 30.012466821708426, 18.86316287631953]",529140
359,['35984452'],[286.2017037296525],460018
360,"['32988396', '31618321', '31618475', '32988382']","[417.3825972664224, 257.0363812253069, 227.73869121851487, 135.90600890982168]",776194
361,"['36298416', '36298290', '36298395', '36298381', '34798386', '36298262', '36298220', '36298206', '36298122', '34130894']","[1083.2951539054807, 931.4924342516136, 798.6553118277213, 584.8409267290149, 546.1220631222034, 419.75899230552, 408.8396852381886, 341.64604831728474, 151.99817684579284, 128.34496232324597]",222717
362,['34798386'],[25.533094827835328],626134
363,"['34798386', '34130894']","[546.1220631222034, 128.34496232324597]",657740
364,"['34798386', '34130894']","[546.1220631222034, 128.34496232324597]",703420
365,"['34798386', '34130894', '35609273', '35609252', '35609245']","[546.1220631222034, 128.34496232324597, 108.49303078002146, 55.602139549229754, 37.96969474836661]",490088
366,"['32988396', '31618475', '32988382', '31618321', '34129942']","[469.8809320707791, 290.4188669245634, 274.7797456457728, 257.0363812253069, 77.11479993801223]",571808
367,"['32988396', '31618475', '32988382', '31618300']","[412.5500204507784, 257.16660441745756, 203.04169765374783, 2.376759216964381]",52900
368,"['34130894', '34798386', '35074081']","[128.34496232324597, 25.533094827835328, 7.836897681426502]",472971
369,"['31047520', '31047492', '31047450', '35662452', '31047415', '34798386', '31047464']","[87.731985454361, 61.92253052534606, 48.595294241035994, 34.505553090471324, 27.531580101500445, 25.533094827835328, 23.290491077536526]",414899
370,"['35662704', '35662641', '31047520', '35662452', '31047492', '31047450', '31047415', '31047464']","[210.10323277647228, 185.0683652466133, 87.731985454361, 64.23476115039806, 61.92253052534606, 48.595294241035994, 27.531580101500445, 23.290491077536526]",519494
371,"['36298290', '36298262', '36298220', '36298206', '36298416', '36298395', '32078830', '32078802', '36298381', '32842551', '32078970']","[944.4036335152042, 701.8400258068159, 670.479582489042, 594.5667014569935, 581.9012585327861, 559.7964414719744, 374.8372656119832, 254.2441279941481, 120.5542163488181, 42.837897641664355, 13.252786966340373]",761584
372,"['32078802', '32078970', '32476192', '32842551', '32078795']","[827.3627254565821, 682.2102925851468, 559.0926091472996, 299.6981052939996, 192.02989367568824]",285567
373,"['34130894', '31047520', '34798386']","[128.34496232324597, 27.114171748061022, 25.533094827835328]",565602
374,"['36298206', '36298290', '36298416', '36298381', '36298220', '36298262', '36298395']","[594.5667014569935, 375.4677387170732, 167.78769704519127, 120.5542163488181, 69.3529172733598, 30.012466821708426, 18.86316287631953]",206572
375,"['31047520', '31047492', '35662452', '31047450', '31047415']","[78.99163653236694, 51.802353188840094, 34.505553090471324, 31.941530432333607, 27.531580101500445]",721998
376,"['32078802', '32078970', '32476192', '32078830', '32842551', '32078795', '35609245']","[827.3627254565821, 682.2102925851468, 559.0926091472996, 374.8372656119832, 299.6981052939996, 192.02989367568824, 6.4213161425461545]",689872
377,"['32078830', '32078802', '32476192', '32842551', '32078795', '32078970', '32078935', '32079103']","[780.0825847850617, 587.9303412019748, 559.0926091472996, 328.64813942743154, 272.8778474957213, 191.44276881610836, 45.986274830583326, 25.65671892200126]",638697
378,['32981935'],[130.3509040171219],379249
379,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '36298381', '36298122']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 584.8409267290149, 151.99817684579284]",149402
380,"['32988396', '31618475', '32988382', '31618321', '34129942']","[469.8809320707791, 290.4188669245634, 274.7797456457728, 257.0363812253069, 77.11479993801223]",231407
381,"['32988396', '31618475', '32988382', '32981935', '35609273', '34129942', '35609252', '35609245']","[469.8809320707791, 290.4188669245634, 274.7797456457728, 130.3509040171219, 108.49303078002146, 77.11479993801223, 55.602139549229754, 37.96969474836661]",589112
382,"['32078830', '32476192', '32078802', '32842551', '32078795', '32078970', '32078935']","[632.4118090777264, 559.0926091472996, 509.91262997998035, 273.4956226625291, 231.00431297009112, 57.526631009814786, 1.1354281836515119]",765045
383,"['34798386', '34130894']","[546.1220631222034, 128.34496232324597]",86046
384,"['32078830', '32078802', '32842551', '32078795', '32078970', '35609273', '35609252', '32078935', '32079103', '35609245']","[780.0825847850617, 587.9303412019748, 328.64813942743154, 272.8778474957213, 191.44276881610836, 108.49303078002146, 55.602139549229754, 45.986274830583326, 25.65671892200126, 6.4213161425461545]",772338
385,"['36298290', '35609273', '35609252', '36298262', '36298395', '35609245']","[375.4677387170732, 108.49303078002146, 55.602139549229754, 30.012466821708426, 18.86316287631953, 6.4213161425461545]",587879
386,"['34798386', '35663054']","[25.533094827835328, 4.075466179927415]",472330
387,"['34130894', '31047520', '31047492', '31047450', '34798386', '31047464']","[128.34496232324597, 87.731985454361, 61.92253052534606, 48.595294241035994, 25.533094827835328, 23.290491077536526]",466688
388,"['34130894', '34798386']","[128.34496232324597, 25.533094827835328]",440215
389,"['35984452', '34130894', '34798386']","[286.2017037296525, 128.34496232324597, 25.533094827835328]",686191
390,"['32988396', '31618475', '35984452', '32988382', '31618321', '34129942']","[469.8809320707791, 290.4188669245634, 286.2017037296525, 274.7797456457728, 257.0363812253069, 77.11479993801223]",348899
391,"['32988396', '31618475', '31618321', '32988382', '34129942', '31618300']","[412.5500204507784, 257.16660441745756, 257.0363812253069, 203.04169765374783, 77.11479993801223, 2.376759216964381]",589487
392,"['34130894', '34798386', '35074081']","[128.34496232324597, 25.533094827835328, 7.836897681426502]",420479
393,"['32078830', '32078802', '32842551', '32078795', '32078970', '31047520', '31047492', '32078935', '35662452', '31047450', '31047415']","[780.0825847850617, 587.9303412019748, 328.64813942743154, 272.8778474957213, 191.44276881610836, 78.99163653236694, 51.802353188840094, 45.986274830583326, 34.505553090471324, 31.941530432333607, 27.531580101500445]",415267
