,product,value,customer
373,"['36298220', '36298206', '36298381']","[876.9585324254264, 689.2502796946033, 136.19829275876663]",184927
374,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",560020
375,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",356876
376,"['36298416', '36298395', '36298381', '36298122']","[2275.933141867629, 2099.3794220461164, 678.9605673147175, 159.24688011896038]",150575
377,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",439419
378,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",845127
379,"['32078802', '32842551', '32078970', '32079082', '32078795', '32078935']","[1076.2166746635708, 399.58008649397294, 105.54651171459584, 81.51421243336533, 24.68169239602989, 3.8743391493146437]",406921
380,['32988382'],[88.98763597402909],560225
381,"['36298220', '36298206', '34798386', '36298381', '34130894']","[876.9585324254264, 689.2502796946033, 161.6051524421832, 136.19829275876663, 49.40063491208645]",79071
382,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",90412
383,"['32078802', '32078795', '32842551', '32078970']","[1426.2324657128029, 256.8448607981492, 254.71926128307788, 22.946484874586204]",841812
384,['32078970'],[22.946484874586204],449236
385,"['32078802', '32078795', '32842551', '32079082', '31047450', '32078970', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 81.51421243336533, 36.52506843159224, 22.946484874586204, 3.8743391493146437]",100472
386,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122', '31047450']","[2275.933141867629, 2099.3794220461164, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038, 36.52506843159224]",873877
387,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",70078
388,"['36298416', '36298395', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 159.24688011896038]",55543
389,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",468654
390,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",288304
391,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",810378
392,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",84521
393,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",295306
394,['32078795'],[24.68169239602989],869897
395,"['36298416', '36298395', '31618321', '31618475', '36298381', '32988382', '36298122', '34129942', '31618405']","[2275.933141867629, 1234.2502222916794, 945.1447404429092, 737.4983489619906, 678.9605673147175, 498.5654932260181, 159.24688011896038, 148.9027885253545, 118.35782439901915]",607897
396,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 148.9027885253545, 118.35782439901915]",595044
397,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",1181
398,"['32078802', '32078970', '32078795', '32842551', '34798386', '34130894']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788, 161.6051524421832, 49.40063491208645]",379007
399,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",542449
400,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",787450
401,"['36298416', '36298395', '36298381', '36298122']","[2275.933141867629, 2099.3794220461164, 678.9605673147175, 159.24688011896038]",315485
402,"['32078802', '31618321', '31618475', '32988382', '32078795', '32842551', '32078970', '34129942', '31618405', '32078935']","[1081.368219757816, 945.1447404429092, 737.4983489619906, 498.5654932260181, 384.917351807399, 336.74698368175575, 285.8383722766826, 148.9027885253545, 118.35782439901915, 69.07445737837183]",558591
403,"['31618475', '32988382', '34129942']","[297.6178852695093, 253.0349200847682, 18.210682594912296]",105254
404,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",826775
405,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",801374
406,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 148.9027885253545, 118.35782439901915]",429695
407,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",851609
408,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",112562
409,"['34798386', '34130894', '31047450', '32078970']","[161.6051524421832, 49.40063491208645, 36.52506843159224, 22.946484874586204]",58551
410,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",247243
411,"['32078802', '32078970', '32078795', '32842551', '31047450', '31047464']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788, 73.77258451199832, 52.34917005095697]",819765
412,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",46930
413,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",301626
414,"['32078802', '32842551', '32078970', '32078935', '32078795']","[1081.368219757816, 336.74698368175575, 285.8383722766826, 69.07445737837183, 24.68169239602989]",452429
415,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 148.9027885253545, 118.35782439901915]",101679
416,"['31618475', '32988382', '34129942']","[272.0252261069808, 253.01601183589494, 18.210682594912296]",128339
417,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",745831
418,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",90797
419,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",16312
420,"['36298416', '36298395', '36298381', '36298122', '32078970']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 159.24688011896038, 22.946484874586204]",734683
421,['32078795'],[24.68169239602989],40332
422,"['32078802', '32078970', '32842551', '32078795']","[1426.2324657128029, 829.881066034175, 254.71926128307788, 24.68169239602989]",787087
423,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",922717
424,"['36298416', '36298395', '32078802', '36298381', '32078795', '32842551', '36298122', '32078970', '32079082', '32078935']","[2275.933141867629, 2099.3794220461164, 1076.2166746635708, 678.9605673147175, 453.14981443563715, 399.58008649397294, 159.24688011896038, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",744091
425,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",599085
426,"['32078802', '32078970', '32078795', '32842551']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788]",748518
427,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",219105
428,['32078970'],[22.946484874586204],676886
429,"['31618475', '32988382']","[272.0252261069808, 253.01601183589494]",705063
430,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",660755
431,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",231431
432,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",312897
433,"['36298416', '36298395', '32078802', '36298381', '32078795', '32842551', '32078970', '36298122', '32078935']","[2275.933141867629, 2099.3794220461164, 1081.368219757816, 678.9605673147175, 384.917351807399, 336.74698368175575, 285.8383722766826, 159.24688011896038, 69.07445737837183]",1520
434,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 148.9027885253545, 118.35782439901915]",657179
435,['32078970'],[22.946484874586204],384786
436,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",799026
437,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",432921
438,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",127436
439,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",786746
440,"['31618475', '32988382', '31047450', '34129942']","[272.0252261069808, 253.01601183589494, 36.52506843159224, 18.210682594912296]",563375
441,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",555935
442,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",803279
443,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",789885
444,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",815109
445,"['31618475', '32988382']","[272.0252261069808, 253.01601183589494]",668061
446,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",672273
447,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",588972
448,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",68124
449,['32078795'],[24.68169239602989],755320
450,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",651080
451,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",345257
452,['31047450'],[36.52506843159224],782571
453,"['31618475', '32988382', '34129942']","[272.0252261069808, 253.01601183589494, 18.210682594912296]",70031
454,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",91239
455,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",796710
456,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",503199
457,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",657777
458,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",637148
459,"['36298220', '36298206', '36298381']","[876.9585324254264, 689.2502796946033, 136.19829275876663]",476765
460,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",352374
461,"['32078802', '32078970', '32078795', '32842551', '31047450']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788, 36.52506843159224]",655243
462,['31047450'],[36.52506843159224],101275
463,"['36298416', '36298395', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 159.24688011896038]",219507
464,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",759299
465,"['32078802', '32078795', '32842551', '32078970', '34798386', '32078935', '34130894']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 161.6051524421832, 69.07445737837183, 49.40063491208645]",756523
466,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",65000
467,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",817113
468,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",724982
469,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",657182
470,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 737.4983489619906, 498.5654932260181, 148.9027885253545, 118.35782439901915]",559456
471,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",916
472,"['32078802', '32078795', '32842551', '32078970']","[1426.2324657128029, 256.8448607981492, 254.71926128307788, 22.946484874586204]",33444
473,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",682868
474,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 118.35782439901915, 18.210682594912296]",756514
475,"['32078802', '32078970', '32078795', '32842551']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788]",770513
476,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",734252
477,"['31618475', '32988382']","[272.0252261069808, 253.01601183589494]",793245
478,['32078795'],[24.68169239602989],828940
479,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",27543
480,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",24569
481,"['36298220', '36298206', '36298381']","[876.9585324254264, 689.2502796946033, 136.19829275876663]",506983
482,"['31618475', '32988382', '34129942']","[297.6178852695093, 253.0349200847682, 18.210682594912296]",805451
483,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",574523
484,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",712689
485,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",259165
486,"['31618475', '32988382']","[272.0252261069808, 253.01601183589494]",669015
487,"['32078802', '32078970', '32078795', '32842551']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788]",845098
488,"['36298220', '36298206', '36298381']","[876.9585324254264, 689.2502796946033, 136.19829275876663]",518819
489,"['36298395', '36298220', '36298206', '36298381']","[1234.2502222916794, 876.9585324254264, 689.2502796946033, 136.19829275876663]",118028
490,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 737.4983489619906, 498.5654932260181, 148.9027885253545, 118.35782439901915]",669556
491,"['36298416', '36298395', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 159.24688011896038]",72438
492,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",652809
493,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",436565
494,"['36298416', '36298395', '31618321', '31618475', '36298381', '32988382', '36298122', '34129942', '31618405']","[2275.933141867629, 1234.2502222916794, 945.1447404429092, 737.4983489619906, 678.9605673147175, 498.5654932260181, 159.24688011896038, 148.9027885253545, 118.35782439901915]",422712
495,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",553597
496,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",732145
497,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",314033
498,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",656874
499,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",123804
500,"['32078802', '32078795', '32842551', '32078970', '34798386', '32078935', '34130894']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 161.6051524421832, 69.07445737837183, 49.40063491208645]",802486
501,"['31618475', '32988382', '34129942']","[297.6178852695093, 253.0349200847682, 18.210682594912296]",419463
502,"['31618475', '32988382']","[272.0252261069808, 253.01601183589494]",846608
503,"['32078802', '32078795', '32842551', '32078970', '32078935', '31047450']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183, 36.52506843159224]",442370
504,"['32078802', '32078970', '32078795', '32842551', '32079082', '32078935']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788, 81.51421243336533, 3.8743391493146437]",510757
505,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",859969
506,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",856122
507,['32078795'],[24.68169239602989],631290
508,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 737.4983489619906, 498.5654932260181, 148.9027885253545, 118.35782439901915]",25822
509,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",637130
510,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",738101
511,['32078795'],[24.68169239602989],118682
512,"['31618321', '31618475', '32988382', '34129942', '31618405', '32078970']","[945.1447404429092, 737.4983489619906, 498.5654932260181, 148.9027885253545, 118.35782439901915, 22.946484874586204]",858100
513,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",847412
514,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 737.4983489619906, 498.5654932260181, 148.9027885253545, 118.35782439901915]",613320
515,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",88752
516,"['36298416', '36298395', '36298381', '36298122', '31047450', '31047464']","[2275.933141867629, 2099.3794220461164, 678.9605673147175, 159.24688011896038, 73.77258451199832, 52.34917005095697]",763364
517,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",438226
518,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",613937
519,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",839700
520,"['31618475', '32988382']","[272.0252261069808, 253.01601183589494]",675140
521,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",803718
522,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",352642
523,"['34798386', '34130894', '31047450', '32078970']","[161.6051524421832, 49.40063491208645, 36.52506843159224, 22.946484874586204]",765032
524,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",47638
525,"['31618321', '36298220', '31618475', '36298206', '34129942', '36298381', '31618405', '32988382']","[945.1447404429092, 876.9585324254264, 737.4983489619906, 689.2502796946033, 148.9027885253545, 136.19829275876663, 118.35782439901915, 88.98763597402909]",812724
526,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",886338
527,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",336307
528,['32078795'],[24.68169239602989],655954
529,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",872020
530,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",6563
531,"['31618475', '32988382', '34129942']","[272.0252261069808, 253.01601183589494, 18.210682594912296]",804388
532,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",779639
533,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",4771
534,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",492488
535,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",344099
536,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",792727
537,"['32078802', '32078795', '32842551', '32078970', '32078935', '31047450']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183, 36.52506843159224]",320496
538,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",589208
539,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",774645
540,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",650953
541,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",141987
542,"['36298416', '36298395', '36298381', '36298122']","[2275.933141867629, 2099.3794220461164, 678.9605673147175, 159.24688011896038]",760239
543,"['36298416', '36298395', '36298381', '36298122', '32078970']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 159.24688011896038, 22.946484874586204]",443963
544,"['36298416', '36298395', '36298381', '36298122', '32078970']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 159.24688011896038, 22.946484874586204]",503578
545,"['31618475', '32988382', '34129942']","[272.0252261069808, 253.01601183589494, 18.210682594912296]",750243
546,"['36298395', '31618321', '36298220', '31618475', '36298206', '32988382', '34129942', '36298381', '31618405']","[1234.2502222916794, 945.1447404429092, 876.9585324254264, 737.4983489619906, 689.2502796946033, 498.5654932260181, 148.9027885253545, 136.19829275876663, 118.35782439901915]",572806
547,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",799076
548,"['31047464', '31047450']","[52.34917005095697, 36.52506843159224]",28000
549,"['36298416', '36298395', '36298220', '36298206', '36298122', '36298381']","[2275.933141867629, 2099.3794220461164, 876.9585324254264, 689.2502796946033, 159.24688011896038, 136.19829275876663]",686153
550,"['32078802', '32078970', '32078795', '32842551']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788]",770090
551,"['36298416', '36298395', '36298381', '36298122']","[2275.933141867629, 2099.3794220461164, 678.9605673147175, 159.24688011896038]",638905
552,"['32078802', '32078795', '32842551', '32078970', '32078935', '31047450']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183, 36.52506843159224]",536613
553,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 118.35782439901915, 18.210682594912296]",221117
554,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",556759
555,"['32078802', '32078970', '32078795', '32842551', '32078935']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788, 69.07445737837183]",214866
556,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 118.35782439901915, 18.210682594912296]",187231
557,['32988382'],[88.98763597402909],780903
558,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",345136
559,"['36298416', '36298395', '36298381', '36298122', '32078970']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 159.24688011896038, 22.946484874586204]",589111
560,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",537561
561,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",556123
562,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",831365
563,"['36298416', '36298395', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 159.24688011896038]",823427
564,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",807878
565,"['36298416', '36298395', '36298381', '36298122', '32078970']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 159.24688011896038, 22.946484874586204]",465780
566,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",610138
567,"['36298220', '36298206', '36298381']","[876.9585324254264, 689.2502796946033, 136.19829275876663]",125334
568,"['36298220', '36298206', '36298381']","[876.9585324254264, 689.2502796946033, 136.19829275876663]",678647
569,"['31618321', '36298220', '31618475', '36298206', '34129942', '36298381', '31618405', '32988382']","[945.1447404429092, 876.9585324254264, 737.4983489619906, 689.2502796946033, 148.9027885253545, 136.19829275876663, 118.35782439901915, 88.98763597402909]",74110
570,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",184127
571,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",774590
572,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",582636
573,"['32078802', '32078795', '32842551', '34798386', '32078970', '32079082', '34130894', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 161.6051524421832, 105.54651171459584, 81.51421243336533, 49.40063491208645, 3.8743391493146437]",331211
574,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",762509
575,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",743940
576,"['36298416', '36298395', '36298381', '36298122']","[2275.933141867629, 2099.3794220461164, 678.9605673147175, 159.24688011896038]",307141
577,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",375792
578,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",720292
579,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",95343
580,['32078970'],[22.946484874586204],359903
581,"['36298416', '36298395', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 159.24688011896038]",783474
582,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",769141
583,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",826750
584,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",821292
585,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",536872
586,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",414525
587,"['36298416', '36298395', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 159.24688011896038]",540736
588,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 118.35782439901915, 18.210682594912296]",292256
589,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",316309
590,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",631785
591,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",222230
592,"['31618475', '32988382', '34129942']","[272.0252261069808, 253.01601183589494, 18.210682594912296]",266908
593,"['36298220', '36298206', '36298381']","[876.9585324254264, 689.2502796946033, 136.19829275876663]",709683
594,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",181879
595,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",752356
596,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",696877
