,product,value,customer
453,"['32078795', '32842551', '32078970', '32079082', '32078935']","[203.95420668571163, 182.36516456806467, 62.622532437596284, 11.309078758771438, 1.8983611955475592]",412345
454,"['32988382', '31618475', '34129942']","[142.63741178984728, 98.74240426637577, 13.078840080548325]",157932
455,"['35609273', '31047450', '31047464', '35609252']","[85.28509666770042, 50.04485816878652, 40.49780994595678, 34.788990684693694]",595952
456,"['32078970', '36298381', '32078795', '32842551']","[528.9564844490574, 283.57762730470984, 117.72593926855643, 83.09635618345413]",291508
457,"['32988382', '31618475', '34129942']","[142.63741178984728, 98.74240426637577, 13.078840080548325]",156309
458,"['32078795', '32078970', '32842551', '32078935']","[215.5980103587207, 179.82504180651014, 179.63390130187565, 46.630957100973724]",621871
459,"['35609273', '35609252']","[85.28509666770042, 34.788990684693694]",572968
460,"['31618321', '36298381', '31618475', '32988382', '35609273', '34129942', '35609252', '31618405']","[410.0400223199819, 283.57762730470984, 222.9675327068517, 209.9403676644521, 85.28509666770042, 52.49113365886005, 34.788990684693694, 33.91712771021427]",5014
461,"['36298381', '35609273', '35609252']","[283.57762730470984, 85.28509666770042, 34.788990684693694]",344298
462,"['36298381', '31047450', '31047464']","[283.57762730470984, 50.04485816878652, 40.49780994595678]",455179
463,['32078970'],[19.940030652670576],211987
464,"['32078970', '32078795', '32842551']","[528.9564844490574, 117.72593926855643, 83.09635618345413]",527387
465,['36298381'],[283.57762730470984],624382
466,"['32988382', '31618475', '34129942']","[142.63741178984728, 98.74240426637577, 13.078840080548325]",63077
467,"['32078795', '32842551', '32078970', '32079082', '32078935']","[203.95420668571163, 182.36516456806467, 62.622532437596284, 11.309078758771438, 1.8983611955475592]",262847
468,"['35609273', '35609252']","[85.28509666770042, 34.788990684693694]",58504
469,"['32988382', '31618475', '34129942']","[132.63339987139267, 89.84182140016723, 13.078840080548325]",761687
470,"['35609273', '35609252']","[85.28509666770042, 34.788990684693694]",306670
471,"['35609273', '35609252']","[85.28509666770042, 34.788990684693694]",807827
472,"['32078795', '32078970', '32842551', '32078935']","[215.5980103587207, 179.82504180651014, 179.63390130187565, 46.630957100973724]",597004
473,"['32078795', '32078970', '32842551', '32078935']","[215.5980103587207, 179.82504180651014, 179.63390130187565, 46.630957100973724]",231261
474,"['31618321', '32988382', '31618475', '31618405', '34129942']","[410.0400223199819, 142.63741178984728, 98.74240426637577, 33.91712771021427, 13.078840080548325]",573443
475,['36298381'],[283.57762730470984],445623
476,"['31618321', '32988382', '31618475', '31618405', '34129942']","[410.0400223199819, 142.63741178984728, 98.74240426637577, 33.91712771021427, 13.078840080548325]",53069
477,"['32078795', '32842551', '35609273', '32078970', '35609252', '32079082', '32078935']","[203.95420668571163, 182.36516456806467, 85.28509666770042, 62.622532437596284, 34.788990684693694, 11.309078758771438, 1.8983611955475592]",174909
478,"['35609273', '35609252']","[85.28509666770042, 34.788990684693694]",71021
479,"['31047450', '31047464']","[50.04485816878652, 40.49780994595678]",152747
480,"['35609273', '35609252']","[85.28509666770042, 34.788990684693694]",262849
481,"['35609273', '35609252']","[85.28509666770042, 34.788990684693694]",696124
482,['32078970'],[19.940030652670576],145574
483,"['31618321', '32988382', '31618475', '31618405', '34129942']","[410.0400223199819, 142.63741178984728, 98.74240426637577, 33.91712771021427, 13.078840080548325]",25876
484,"['32078795', '32842551', '32078970', '32079082', '32078935']","[203.95420668571163, 182.36516456806467, 62.622532437596284, 11.309078758771438, 1.8983611955475592]",332597
485,"['32078970', '31618321', '31618475', '32988382', '32078795', '32842551', '34129942', '31618405']","[528.9564844490574, 410.0400223199819, 222.9675327068517, 209.9403676644521, 117.72593926855643, 83.09635618345413, 52.49113365886005, 33.91712771021427]",388966
486,"['32988382', '31618475']","[132.63339987139267, 89.84182140016723]",515711
487,['36298381'],[283.57762730470984],697081
488,"['32988382', '31618475', '34129942']","[132.63339987139267, 89.84182140016723, 13.078840080548325]",357139
489,"['31618321', '32988382', '31618475', '31618405', '34129942']","[410.0400223199819, 132.63339987139267, 89.84182140016723, 33.91712771021427, 13.078840080548325]",613885
490,"['36298381', '32988382', '31618475', '34129942']","[283.57762730470984, 142.63741178984728, 98.74240426637577, 13.078840080548325]",480548
491,"['31618321', '32988382', '31618475', '31618405', '34129942']","[410.0400223199819, 132.63339987139267, 89.84182140016723, 33.91712771021427, 13.078840080548325]",409131
492,"['31047450', '31047464', '32078795']","[50.04485816878652, 40.49780994595678, 40.017786856513304]",202271
493,"['32078795', '32842551', '32078970']","[117.72593926855643, 83.09635618345413, 19.940030652670576]",279098
494,"['32078970', '32078795', '32842551']","[528.9564844490574, 117.72593926855643, 83.09635618345413]",605377
495,"['31618321', '31618475', '32988382', '34129942', '31618405']","[410.0400223199819, 222.9675327068517, 209.9403676644521, 52.49113365886005, 33.91712771021427]",188168
496,"['35609273', '35609252']","[85.28509666770042, 34.788990684693694]",336607
497,"['31618321', '32988382', '31618475', '31618405', '34129942']","[410.0400223199819, 132.63339987139267, 89.84182140016723, 33.91712771021427, 13.078840080548325]",203894
498,"['32842551', '32078970', '32078795', '32079082', '32078935']","[182.36516456806467, 62.622532437596284, 40.017786856513304, 11.309078758771438, 1.8983611955475592]",1593
499,"['32078795', '32842551', '32078970', '32079082', '32078935']","[203.95420668571163, 182.36516456806467, 62.622532437596284, 11.309078758771438, 1.8983611955475592]",190949
500,"['32078795', '32078970', '32842551', '35609273', '32078935', '35609252']","[215.5980103587207, 179.82504180651014, 179.63390130187565, 85.28509666770042, 46.630957100973724, 34.788990684693694]",742359
501,"['32078795', '32078970', '32842551', '32078935']","[215.5980103587207, 179.82504180651014, 179.63390130187565, 46.630957100973724]",496513
502,"['31618321', '31618475', '32988382', '34129942', '31047450', '31047464', '31618405']","[410.0400223199819, 222.9675327068517, 209.9403676644521, 52.49113365886005, 50.04485816878652, 40.49780994595678, 33.91712771021427]",453809
503,"['32842551', '32078970', '32078795', '32079082', '32078935']","[182.36516456806467, 62.622532437596284, 40.017786856513304, 11.309078758771438, 1.8983611955475592]",23380
504,"['31618321', '31618475', '32988382', '34129942', '31618405']","[410.0400223199819, 222.9675327068517, 209.9403676644521, 52.49113365886005, 33.91712771021427]",307585
505,"['31618321', '31618475', '32988382', '32078795', '32842551', '34129942', '31618405', '32078970']","[410.0400223199819, 222.9675327068517, 209.9403676644521, 117.72593926855643, 83.09635618345413, 52.49113365886005, 33.91712771021427, 19.940030652670576]",784533
506,"['32078795', '32842551', '32078970', '32079082', '32078935']","[203.95420668571163, 182.36516456806467, 62.622532437596284, 11.309078758771438, 1.8983611955475592]",101348
507,"['31618321', '36298381', '31618475', '32988382', '35609273', '34129942', '35609252', '31618405']","[410.0400223199819, 283.57762730470984, 222.9675327068517, 209.9403676644521, 85.28509666770042, 52.49113365886005, 34.788990684693694, 33.91712771021427]",326659
508,"['32078795', '32842551', '32078970', '32079082', '32078935']","[203.95420668571163, 182.36516456806467, 62.622532437596284, 11.309078758771438, 1.8983611955475592]",736837
509,"['31618321', '32988382', '31618475', '31618405', '34129942']","[410.0400223199819, 132.63339987139267, 89.84182140016723, 33.91712771021427, 13.078840080548325]",336992
510,"['31618321', '32988382', '31618475', '31618405', '34129942']","[410.0400223199819, 142.63741178984728, 98.74240426637577, 33.91712771021427, 13.078840080548325]",274694
511,"['35609273', '35609252']","[85.28509666770042, 34.788990684693694]",392085
512,"['31047450', '31047464']","[50.04485816878652, 40.49780994595678]",351468
513,"['31618321', '32988382', '31618475', '31618405', '34129942']","[410.0400223199819, 142.63741178984728, 98.74240426637577, 33.91712771021427, 13.078840080548325]",435602
514,"['32078970', '32078795', '32842551']","[528.9564844490574, 117.72593926855643, 83.09635618345413]",519995
515,"['32078795', '32842551', '32078970', '32079082', '32078935']","[203.95420668571163, 182.36516456806467, 62.622532437596284, 11.309078758771438, 1.8983611955475592]",55418
516,['36298381'],[283.57762730470984],190895
517,"['32842551', '32078970', '32078795', '32079082', '32078935']","[182.36516456806467, 62.622532437596284, 40.017786856513304, 11.309078758771438, 1.8983611955475592]",589186
518,"['35609273', '35609252']","[85.28509666770042, 34.788990684693694]",32290
519,"['32988382', '31618475', '35609273', '35609252']","[132.63339987139267, 89.84182140016723, 85.28509666770042, 34.788990684693694]",105600
520,"['32078970', '36298381', '32078795', '32842551']","[528.9564844490574, 283.57762730470984, 117.72593926855643, 83.09635618345413]",366024
521,"['31047450', '31047464']","[50.04485816878652, 40.49780994595678]",702010
522,"['32078795', '32078970', '32842551', '32078935']","[215.5980103587207, 179.82504180651014, 179.63390130187565, 46.630957100973724]",240936
523,['32078795'],[40.017786856513304],372433
524,"['31618321', '32988382', '31618475', '31618405', '34129942']","[410.0400223199819, 132.63339987139267, 89.84182140016723, 33.91712771021427, 13.078840080548325]",443665
525,"['35609273', '35609252']","[85.28509666770042, 34.788990684693694]",586850
526,"['35609273', '35609252']","[85.28509666770042, 34.788990684693694]",439907
527,"['32078795', '32078970', '32842551', '32078935']","[215.5980103587207, 179.82504180651014, 179.63390130187565, 46.630957100973724]",308497
528,"['31047450', '31047464']","[50.04485816878652, 40.49780994595678]",27522
529,"['35609273', '35609252']","[85.28509666770042, 34.788990684693694]",96909
530,"['32078795', '32078970', '32842551', '32078935']","[215.5980103587207, 179.82504180651014, 179.63390130187565, 46.630957100973724]",20624
531,"['36298381', '32078795', '32078970', '32842551', '32078935']","[283.57762730470984, 215.5980103587207, 179.82504180651014, 179.63390130187565, 46.630957100973724]",217268
532,"['31047450', '31047464']","[50.04485816878652, 40.49780994595678]",409099
533,['36298381'],[283.57762730470984],173656
534,"['31618321', '31618475', '32988382', '35609273', '34129942', '35609252', '31618405']","[410.0400223199819, 222.9675327068517, 209.9403676644521, 85.28509666770042, 52.49113365886005, 34.788990684693694, 33.91712771021427]",50869
535,"['35609273', '35609252']","[85.28509666770042, 34.788990684693694]",523270
536,"['35609273', '31047450', '31047464', '35609252']","[85.28509666770042, 50.04485816878652, 40.49780994595678, 34.788990684693694]",456115
537,"['32078970', '32078795', '32842551']","[528.9564844490574, 117.72593926855643, 83.09635618345413]",333790
538,"['31618321', '32988382', '31618475', '31618405', '34129942']","[410.0400223199819, 132.63339987139267, 89.84182140016723, 33.91712771021427, 13.078840080548325]",112962
539,['36298381'],[283.57762730470984],306650
540,"['31047450', '31047464']","[50.04485816878652, 40.49780994595678]",654752
541,"['32988382', '31618475', '34129942']","[132.63339987139267, 89.84182140016723, 13.078840080548325]",496884
542,"['32988382', '31618475', '34129942']","[132.63339987139267, 89.84182140016723, 13.078840080548325]",348130
543,"['32078795', '32842551', '32078970', '32079082', '32078935']","[203.95420668571163, 182.36516456806467, 19.940030652670576, 11.309078758771438, 1.8983611955475592]",430547
544,"['32988382', '31618475', '34129942']","[142.63741178984728, 98.74240426637577, 13.078840080548325]",292474
545,"['35609273', '35609252']","[85.28509666770042, 34.788990684693694]",475136
546,"['32988382', '31618475', '34129942']","[132.63339987139267, 89.84182140016723, 13.078840080548325]",114681
547,"['32078795', '32842551', '32078970', '32079082', '32078935']","[203.95420668571163, 182.36516456806467, 62.622532437596284, 11.309078758771438, 1.8983611955475592]",495352
548,"['32078795', '32842551', '32078970', '32079082', '32078935']","[203.95420668571163, 182.36516456806467, 62.622532437596284, 11.309078758771438, 1.8983611955475592]",341820
549,"['31618321', '32988382', '31618475', '31618405', '34129942']","[410.0400223199819, 132.63339987139267, 89.84182140016723, 33.91712771021427, 13.078840080548325]",219520
550,"['31618321', '36298381', '31618475', '32988382', '34129942', '31047450', '31047464', '31618405']","[410.0400223199819, 283.57762730470984, 222.9675327068517, 209.9403676644521, 52.49113365886005, 50.04485816878652, 40.49780994595678, 33.91712771021427]",166530
551,"['31618321', '31618475', '32988382', '34129942', '31618405']","[410.0400223199819, 222.9675327068517, 209.9403676644521, 52.49113365886005, 33.91712771021427]",212662
552,"['32078795', '32078970', '32842551', '32078935']","[215.5980103587207, 179.82504180651014, 179.63390130187565, 46.630957100973724]",816692
553,"['32078795', '32842551', '35609273', '32078970', '35609252', '32079082', '32078935']","[203.95420668571163, 182.36516456806467, 85.28509666770042, 62.622532437596284, 34.788990684693694, 11.309078758771438, 1.8983611955475592]",117771
554,"['32078795', '32078970', '32842551', '32078935']","[215.5980103587207, 179.82504180651014, 179.63390130187565, 46.630957100973724]",210562
555,['32078795'],[40.017786856513304],638555
556,"['36298381', '35609273', '35609252']","[283.57762730470984, 85.28509666770042, 34.788990684693694]",125859
557,"['31047450', '31047464']","[50.04485816878652, 40.49780994595678]",31260
558,"['32078795', '32078970', '32842551', '32078935']","[215.5980103587207, 179.82504180651014, 179.63390130187565, 46.630957100973724]",616204
559,"['31047450', '31047464']","[50.04485816878652, 40.49780994595678]",369019
560,"['32078795', '32078970', '32842551', '32078935']","[215.5980103587207, 179.82504180651014, 179.63390130187565, 46.630957100973724]",444517
561,"['31047450', '31047464', '32078970']","[50.04485816878652, 40.49780994595678, 19.940030652670576]",117955
562,['32078970'],[19.940030652670576],538587
563,"['31047450', '31047464']","[50.04485816878652, 40.49780994595678]",655524
564,"['32988382', '31618475']","[132.63339987139267, 89.84182140016723]",402059
565,"['35609273', '35609252']","[85.28509666770042, 34.788990684693694]",530265
566,"['31047450', '31047464']","[50.04485816878652, 40.49780994595678]",278165
567,"['31618321', '32988382', '31618475', '31618405', '34129942']","[410.0400223199819, 132.63339987139267, 89.84182140016723, 33.91712771021427, 13.078840080548325]",297638
568,"['31618321', '31618475', '32988382', '34129942', '31618405']","[410.0400223199819, 222.9675327068517, 209.9403676644521, 52.49113365886005, 33.91712771021427]",103051
569,"['32078795', '32078970', '32842551', '32988382', '31618475', '32078935']","[215.5980103587207, 179.82504180651014, 179.63390130187565, 132.63339987139267, 89.84182140016723, 46.630957100973724]",260062
570,"['32078795', '32078970', '32842551', '32078935']","[215.5980103587207, 179.82504180651014, 179.63390130187565, 46.630957100973724]",700056
571,"['31047450', '31047464']","[50.04485816878652, 40.49780994595678]",368198
572,['36298381'],[283.57762730470984],174006
573,"['31618321', '32988382', '31618475', '31618405', '34129942']","[410.0400223199819, 132.63339987139267, 89.84182140016723, 33.91712771021427, 13.078840080548325]",417680
574,"['35609273', '35609252']","[85.28509666770042, 34.788990684693694]",17717
575,"['32078795', '32842551', '32078970', '32079082', '32078935']","[203.95420668571163, 182.36516456806467, 62.622532437596284, 11.309078758771438, 1.8983611955475592]",173918
576,"['35609273', '35609252']","[85.28509666770042, 34.788990684693694]",472592
577,['36298381'],[283.57762730470984],85311
578,"['31618321', '32988382', '31618475', '31618405', '34129942']","[410.0400223199819, 132.63339987139267, 89.84182140016723, 33.91712771021427, 13.078840080548325]",5882
579,"['35609273', '32078795', '35609252']","[85.28509666770042, 40.017786856513304, 34.788990684693694]",385379
580,"['31618321', '32988382', '31618475', '31618405', '34129942']","[410.0400223199819, 132.63339987139267, 89.84182140016723, 33.91712771021427, 13.078840080548325]",578435
581,"['31047450', '31047464']","[50.04485816878652, 40.49780994595678]",424557
582,"['35609273', '35609252']","[85.28509666770042, 34.788990684693694]",267066
583,"['32078970', '32078795', '32842551']","[528.9564844490574, 117.72593926855643, 83.09635618345413]",297406
584,['36298381'],[283.57762730470984],27982
585,"['35609273', '35609252']","[85.28509666770042, 34.788990684693694]",636064
586,"['32988382', '31618475', '34129942']","[132.63339987139267, 89.84182140016723, 13.078840080548325]",315514
587,['32078795'],[40.017786856513304],186602
588,"['32988382', '31618475', '34129942']","[142.63741178984728, 98.74240426637577, 13.078840080548325]",719144
589,"['32988382', '31618475']","[132.63339987139267, 89.84182140016723]",229393
590,"['32078795', '32078970', '32842551', '32078935']","[215.5980103587207, 179.82504180651014, 179.63390130187565, 46.630957100973724]",583194
591,"['32078795', '32078970', '32842551', '35609273', '32078935', '35609252']","[215.5980103587207, 179.82504180651014, 179.63390130187565, 85.28509666770042, 46.630957100973724, 34.788990684693694]",71437
592,"['31618321', '31618475', '32988382', '34129942', '31618405']","[410.0400223199819, 222.9675327068517, 209.9403676644521, 52.49113365886005, 33.91712771021427]",214034
593,"['35609273', '35609252']","[85.28509666770042, 34.788990684693694]",490456
594,"['32078795', '32078970', '32842551', '35609273', '31047450', '32078935', '31047464', '35609252']","[215.5980103587207, 179.82504180651014, 179.63390130187565, 85.28509666770042, 50.04485816878652, 46.630957100973724, 40.49780994595678, 34.788990684693694]",551104
595,"['32078970', '32078795', '32842551']","[528.9564844490574, 117.72593926855643, 83.09635618345413]",470656
596,"['32078795', '32078970', '32842551', '32078935']","[215.5980103587207, 179.82504180651014, 179.63390130187565, 46.630957100973724]",566930
597,"['36298381', '35609273', '31047450', '31047464', '35609252']","[283.57762730470984, 85.28509666770042, 50.04485816878652, 40.49780994595678, 34.788990684693694]",455627
598,"['31047450', '31047464']","[50.04485816878652, 40.49780994595678]",537759
599,"['31047450', '31047464']","[50.04485816878652, 40.49780994595678]",149152
600,"['31047450', '31047464']","[50.04485816878652, 40.49780994595678]",219232
601,"['32078795', '32078970', '32842551', '32078935']","[215.5980103587207, 179.82504180651014, 179.63390130187565, 46.630957100973724]",279502
602,['32078795'],[40.017786856513304],165186
603,"['32078795', '32078970', '32842551', '32078935']","[215.5980103587207, 179.82504180651014, 179.63390130187565, 46.630957100973724]",252200
604,"['32078970', '31618321', '36298381', '31618475', '32988382', '32078795', '32842551', '34129942', '31618405']","[528.9564844490574, 410.0400223199819, 283.57762730470984, 222.9675327068517, 209.9403676644521, 117.72593926855643, 83.09635618345413, 52.49113365886005, 33.91712771021427]",462115
605,"['31618321', '32988382', '31618475', '31618405', '34129942']","[410.0400223199819, 132.63339987139267, 89.84182140016723, 33.91712771021427, 13.078840080548325]",535504
606,"['31618321', '32988382', '31618475', '31047450', '31047464', '31618405', '34129942']","[410.0400223199819, 142.63741178984728, 98.74240426637577, 50.04485816878652, 40.49780994595678, 33.91712771021427, 13.078840080548325]",10487
607,"['31618321', '32988382', '31618475', '31618405', '34129942']","[410.0400223199819, 132.63339987139267, 89.84182140016723, 33.91712771021427, 13.078840080548325]",70701
608,"['31618321', '31618475', '32988382', '34129942', '31618405']","[410.0400223199819, 222.9675327068517, 209.9403676644521, 52.49113365886005, 33.91712771021427]",198157
609,"['32078795', '32842551', '32078970', '32079082', '32078935']","[203.95420668571163, 182.36516456806467, 62.622532437596284, 11.309078758771438, 1.8983611955475592]",234880
610,"['31618321', '31618475', '32988382', '34129942', '31618405']","[410.0400223199819, 222.9675327068517, 209.9403676644521, 52.49113365886005, 33.91712771021427]",426603
611,"['35609273', '35609252']","[85.28509666770042, 34.788990684693694]",280910
612,"['32988382', '31618475']","[132.63339987139267, 89.84182140016723]",9520
613,"['31047450', '31047464']","[50.04485816878652, 40.49780994595678]",651045
614,"['32078970', '32078795', '35609273', '32842551', '35609252']","[528.9564844490574, 117.72593926855643, 85.28509666770042, 83.09635618345413, 34.788990684693694]",646470
615,"['31618321', '32988382', '31618475', '31618405', '34129942']","[410.0400223199819, 132.63339987139267, 89.84182140016723, 33.91712771021427, 13.078840080548325]",161619
616,"['36298381', '35609273', '35609252']","[283.57762730470984, 85.28509666770042, 34.788990684693694]",170814
617,"['35609273', '31047450', '31047464', '35609252']","[85.28509666770042, 50.04485816878652, 40.49780994595678, 34.788990684693694]",5475
618,"['32078795', '32078970', '32842551', '32078935']","[215.5980103587207, 179.82504180651014, 179.63390130187565, 46.630957100973724]",332058
619,"['32988382', '31618475', '35609273', '35609252', '34129942']","[132.63339987139267, 89.84182140016723, 85.28509666770042, 34.788990684693694, 13.078840080548325]",66309
620,"['35609273', '35609252']","[85.28509666770042, 34.788990684693694]",301424
621,"['36298381', '35609273', '31047450', '31047464', '35609252']","[283.57762730470984, 85.28509666770042, 50.04485816878652, 40.49780994595678, 34.788990684693694]",97091
622,"['35609273', '31047450', '31047464', '35609252']","[85.28509666770042, 50.04485816878652, 40.49780994595678, 34.788990684693694]",507515
623,"['32078795', '32078970', '32842551', '32078935']","[215.5980103587207, 179.82504180651014, 179.63390130187565, 46.630957100973724]",462024
624,"['31047450', '31047464']","[50.04485816878652, 40.49780994595678]",452438
625,"['36298381', '35609273', '35609252', '32078970']","[283.57762730470984, 85.28509666770042, 34.788990684693694, 19.940030652670576]",80256
626,"['35609273', '31047450', '31047464', '35609252']","[85.28509666770042, 50.04485816878652, 40.49780994595678, 34.788990684693694]",708355
627,"['32078795', '32842551', '32078970', '32079082', '32078935']","[203.95420668571163, 182.36516456806467, 62.622532437596284, 11.309078758771438, 1.8983611955475592]",240583
628,"['31047450', '31047464']","[50.04485816878652, 40.49780994595678]",30422
629,"['31618321', '31618475', '32988382', '34129942', '31618405']","[410.0400223199819, 222.9675327068517, 209.9403676644521, 52.49113365886005, 33.91712771021427]",120748
630,"['32988382', '31618475', '31047450', '31047464', '34129942']","[132.63339987139267, 89.84182140016723, 50.04485816878652, 40.49780994595678, 13.078840080548325]",174486
631,"['31047450', '31047464', '32078970']","[50.04485816878652, 40.49780994595678, 19.940030652670576]",4741
632,"['32988382', '31618475']","[132.63339987139267, 89.84182140016723]",187783
633,"['32078795', '32078970', '32842551', '32078935']","[215.5980103587207, 179.82504180651014, 179.63390130187565, 46.630957100973724]",683089
634,"['31047450', '31047464']","[50.04485816878652, 40.49780994595678]",96655
635,"['31047450', '31047464']","[50.04485816878652, 40.49780994595678]",387324
636,"['35609273', '35609252', '32078970']","[85.28509666770042, 34.788990684693694, 19.940030652670576]",531648
637,"['32078795', '32078970', '32842551', '32078935']","[215.5980103587207, 179.82504180651014, 179.63390130187565, 46.630957100973724]",735014
638,"['32078970', '32078795', '32842551']","[528.9564844490574, 117.72593926855643, 83.09635618345413]",511218
639,"['36298381', '32078795', '32078970', '32842551', '32078935']","[283.57762730470984, 215.5980103587207, 179.82504180651014, 179.63390130187565, 46.630957100973724]",600419
640,"['36298381', '31047450', '31047464']","[283.57762730470984, 50.04485816878652, 40.49780994595678]",87311
641,"['31618321', '32988382', '31618475', '35609273', '35609252', '31618405', '34129942']","[410.0400223199819, 142.63741178984728, 98.74240426637577, 85.28509666770042, 34.788990684693694, 33.91712771021427, 13.078840080548325]",382116
642,"['35609273', '35609252']","[85.28509666770042, 34.788990684693694]",9396
643,"['35609273', '35609252', '32078970']","[85.28509666770042, 34.788990684693694, 19.940030652670576]",444020
