,customer_id,Recency,Frequency,Monetary,CLASS,CHURN,sentiment
3300,230951,40,10,334.31000000000006,SILVER,1,1
3301,853326,22,8,253.43,SILVER,0,1
3302,499092,58,11,415.5,GOLD,1,0
3303,397912,24,9,489.16,SILVER,0,1
3304,202905,29,11,208.39,SILVER,0,0
3305,650584,108,11,508.08,SILVER,1,1
3306,698782,101,12,719.6099999999999,GOLD,1,-1
3307,464915,70,11,1124.72,DIAMOND,1,1
3308,609675,72,11,2464.8299999999995,DIAMOND,1,0
3309,476381,37,7,747.5100000000002,SILVER,1,1
3310,297701,29,12,567.33,GOLD,0,1
3311,80236,3,11,1009.36,DIAMOND,0,1
3312,280320,60,11,513.2900000000001,GOLD,1,1
3313,560786,70,6,482.65,SILVER,1,1
3314,308402,68,11,965.55,DIAMOND,1,1
3315,479971,13,5,1142.96,SILVER,1,1
3316,58260,11,9,366.8,SILVER,1,1
3317,725355,76,12,930.79,GOLD,1,0
3318,832511,19,13,1609.2199999999998,DIAMOND,0,1
3319,836510,3,11,262.32000000000005,SILVER,0,1
3320,578542,59,7,394.45,SILVER,1,1
3321,40612,56,9,334.01,SILVER,1,1
3322,322044,80,11,280.04,SILVER,1,0
3323,209672,73,9,409.27,SILVER,1,1
3324,593178,7,13,250.1,SILVER,0,1
3325,524241,37,13,964.84,DIAMOND,0,1
3326,93263,31,5,536.1300000000001,SILVER,1,0
3327,535163,72,11,316.72,GOLD,1,1
3328,93969,11,6,566.66,SILVER,1,1
3329,166191,67,14,1720.37,DIAMOND,1,0
3330,30380,75,12,429.89,SILVER,1,-1
3331,341048,3,7,300.4,SILVER,1,0
3332,168833,70,11,90.5,SILVER,0,0
3333,350986,58,4,386.98,SILVER,1,1
3334,589257,71,8,543.24,SILVER,1,1
3335,892968,11,8,356.65,SILVER,0,0
3336,440128,0,11,181.16000000000005,SILVER,0,0
3337,436200,47,11,235.53,SILVER,0,1
3338,572392,34,9,329.89,SILVER,0,0
3339,6828,0,9,266.61999999999995,SILVER,0,0
3340,867843,26,8,604.45,SILVER,0,0
3341,207717,33,8,226.69,SILVER,0,1
3342,753142,71,7,326.18000000000006,SILVER,1,1
3343,260035,6,6,520.1700000000001,SILVER,0,0
3344,560203,67,12,5268.32,DIAMOND,1,1
3345,744514,4,7,367.97,SILVER,0,-1
3346,124293,97,12,385.25000000000006,SILVER,1,1
3347,365392,25,11,293.48,GOLD,0,1
3348,380583,31,9,356.1300000000001,SILVER,0,1
3349,102060,26,14,637.3900000000001,DIAMOND,0,0
3350,81238,41,13,1057.1,DIAMOND,0,0
3351,255330,20,7,631.1800000000001,SILVER,0,0
3352,789738,7,10,3569.86,SILVER,0,0
3353,400236,72,9,416.45,SILVER,1,1
3354,482656,12,12,379.89,GOLD,0,1
3355,168750,37,7,988.65,SILVER,0,-1
3356,444762,44,9,681.7,SILVER,0,1
3357,112487,40,9,630.27,SILVER,0,-1
3358,86947,24,11,135.76999999999998,SILVER,0,-1
3359,823865,5,12,984.0000000000002,DIAMOND,0,1
3360,290514,10,7,468.52,SILVER,0,1
3361,260180,69,9,352.66,SILVER,1,1
3362,456706,37,13,1930.4800000000005,DIAMOND,0,1
3363,857546,1,8,1016.89,SILVER,0,1
3364,61761,19,13,239.48,SILVER,0,-1
3365,392084,34,10,575.0100000000001,SILVER,0,0
3366,73838,5,11,436.6400000000001,GOLD,0,1
3367,485406,13,9,271.93,SILVER,0,1
3368,505863,0,8,236.21,SILVER,0,1
3369,723615,39,11,2704.93,DIAMOND,0,1
3370,362456,13,11,1336.0699999999997,DIAMOND,0,-1
3371,223499,69,8,327.76,SILVER,0,-1
3372,71985,57,10,790.99,SILVER,0,0
3373,697487,22,7,638.7900000000001,SILVER,0,0
3374,572869,45,13,243.88,SILVER,0,0
3375,643225,36,8,453.49,SILVER,0,0
3376,200694,6,11,137.51,SILVER,0,0
3377,148271,68,13,231.66,SILVER,0,-1
3378,278170,46,8,1010.46,SILVER,0,1
3379,666515,18,10,265.53000000000003,SILVER,0,1
3380,274531,45,8,510.97,SILVER,0,0
3381,18690,42,6,420.29,SILVER,0,1
3382,693062,7,11,1809.68,DIAMOND,0,1
3383,581900,47,7,393.5,SILVER,1,1
3384,156743,95,11,308.30000000000007,SILVER,0,1
3385,624710,43,10,605.71,SILVER,0,0
3386,107458,25,11,274.12999999999994,SILVER,0,1
3387,546691,49,12,1078.38,DIAMOND,0,1
3388,455908,52,11,579.05,GOLD,0,1
3389,470209,48,8,293.11,SILVER,0,1
3390,757986,20,13,411.25000000000006,GOLD,0,1
3391,292426,45,12,125.6,SILVER,0,0
3392,400290,29,10,646.3100000000001,SILVER,0,0
3393,32568,48,7,443.5,SILVER,0,1
3394,746799,26,10,1604.74,SILVER,0,-1
3395,799910,3,9,247.93000000000004,SILVER,0,0
3396,148256,0,10,233.1,SILVER,0,1
3397,828596,20,5,232.13,SILVER,0,1
3398,417403,65,9,1284.8100000000002,SILVER,0,0
3399,573099,5,8,677.25,SILVER,0,0
3400,621331,23,10,504.50999999999993,SILVER,0,1
3401,4820,56,9,430.76,SILVER,0,1
3402,489498,55,12,107.52,SILVER,0,1
3403,858819,6,12,548.6999999999999,GOLD,0,0
3404,261923,20,11,256.26000000000005,SILVER,0,0
3405,711479,12,7,223.87,SILVER,0,1
3406,325096,7,12,123.97,SILVER,0,1
3407,745696,52,10,1143.44,SILVER,0,1
3408,476874,42,12,75.25000000000001,SILVER,0,1
3409,309283,0,11,76.25999999999999,SILVER,0,-1
3410,254354,0,12,190.17,SILVER,0,0
3411,652902,47,7,418.89,SILVER,0,1
3412,17395,23,8,248.76,SILVER,0,1
3413,254124,4,11,246.23,SILVER,0,-1
3414,561845,19,10,937.96,SILVER,0,0
3415,756634,10,9,340.44,SILVER,0,0
3416,740490,27,12,2004.9700000000005,DIAMOND,0,-1
3417,802742,1,11,398.95,GOLD,0,1
3418,355645,5,12,741.84,DIAMOND,0,1
3419,557246,32,11,255.73,SILVER,0,0
3420,773868,23,7,422.2200000000001,SILVER,0,1
3421,418141,35,12,85.63000000000001,SILVER,0,0
3422,682197,55,7,1465.89,SILVER,0,1
3423,39969,31,9,242.89,SILVER,0,1
3424,780858,26,11,95.81,SILVER,0,1
3425,446379,53,6,1081.09,SILVER,0,1
3426,485360,39,11,257.44,SILVER,0,1
3427,423576,30,11,304.61,GOLD,0,-1
3428,563466,60,4,278.99,SILVER,0,1
3429,88449,24,12,883.84,DIAMOND,0,0
3430,555837,65,9,345.83,SILVER,0,1
3431,723010,39,10,929.13,SILVER,0,1
3432,533086,44,7,828.52,SILVER,0,0
3433,465263,10,12,500.53,GOLD,0,1
3434,523887,26,10,384.88,SILVER,0,1
3435,785394,58,11,852.11,DIAMOND,0,-1
3436,629783,40,10,302.42,SILVER,0,1
3437,746782,64,6,230.29,SILVER,0,1
3438,363917,21,7,863.1999999999999,SILVER,0,1
3439,66753,29,11,225.57,SILVER,0,1
3440,412369,46,9,365.08,SILVER,0,1
3441,824832,45,10,240.53000000000003,SILVER,0,0
3442,677828,34,9,225.41,SILVER,0,1
3443,44291,0,10,399.78,SILVER,0,1
3444,12538,33,10,228.13,SILVER,0,-1
3445,728141,20,12,127.13,SILVER,0,1
3446,772001,18,9,1317.89,SILVER,0,1
3447,175444,32,13,123.36,SILVER,0,1
3448,809933,7,10,557.9300000000001,SILVER,0,1
3449,425984,7,10,317.69,SILVER,0,1
3450,76599,39,8,1588.5,SILVER,0,1
3451,752096,32,7,875.83,SILVER,0,0
3452,733890,18,12,1461.79,DIAMOND,0,1
3453,674220,30,10,336.62,SILVER,0,1
3454,794783,52,7,1241.0800000000002,SILVER,0,0
3455,618652,61,10,290.43,SILVER,0,1
3456,832457,5,8,438.5099999999999,SILVER,0,1
3457,688841,52,8,636.23,SILVER,0,1
3458,105298,11,9,280.03,SILVER,0,-1
3459,24552,0,12,154.82,SILVER,0,1
3460,805432,10,7,867.14,SILVER,0,1
3461,200967,56,9,269.08,SILVER,0,0
3462,440002,33,12,701.14,DIAMOND,0,1
3463,31410,24,10,259.39000000000004,SILVER,0,0
3464,309697,62,7,441.21,SILVER,0,1
3465,632458,11,12,2030.67,DIAMOND,0,1
3466,382184,13,11,391.13000000000005,GOLD,0,1
3467,412032,23,9,400.86,SILVER,0,1
3468,583438,27,12,439.83,GOLD,0,0
3469,567130,24,12,281.24,GOLD,0,1
3470,537738,46,9,580.24,SILVER,0,0
3471,437883,45,12,1484.5,DIAMOND,0,1
3472,385991,18,9,262.88,SILVER,0,0
3473,512822,63,12,1204.3000000000002,DIAMOND,0,1
3474,468140,41,10,326.31,SILVER,0,-1
3475,132537,52,11,96.4,SILVER,0,1
3476,506088,65,12,615.1600000000001,GOLD,0,1
3477,476723,44,14,1560.29,DIAMOND,0,1
3478,796129,41,11,499.1999999999999,GOLD,0,-1
3479,26347,23,9,789.31,SILVER,0,-1
3480,782295,19,8,820.42,SILVER,0,1
3481,88009,32,13,321.18,GOLD,0,1
3482,71129,4,7,470.58,SILVER,0,0
3483,447577,31,12,99.84000000000002,SILVER,0,0
3484,745596,55,10,353.02,SILVER,0,1
3485,51709,7,11,309.62,GOLD,0,1
3486,698926,4,11,278.34000000000003,GOLD,0,1
3487,129709,11,13,439.24,GOLD,0,1
3488,16780,32,12,827.77,DIAMOND,0,1
3489,572106,62,11,770.06,DIAMOND,0,-1
3490,647929,48,9,232.76,SILVER,0,-1
3491,363078,61,10,325.56999999999994,SILVER,0,1
3492,663868,51,6,1077.0500000000002,SILVER,0,1
3493,45413,7,10,547.89,SILVER,0,1
3494,678378,50,8,518.24,SILVER,0,1
3495,807526,12,10,1345.2499999999998,SILVER,0,1
3496,642208,44,13,658.8199999999999,DIAMOND,0,1
3497,732939,0,9,229.55,SILVER,0,1
3498,77352,0,12,1230.21,DIAMOND,0,0
3499,630039,57,8,255.89,SILVER,0,1
3500,166619,63,12,253.90000000000003,SILVER,0,0
3501,265083,23,11,280.79,GOLD,0,1
3502,189304,45,8,228.52,SILVER,0,1
3503,438785,1,11,292.02,GOLD,0,1
3504,788119,1,8,340.85,SILVER,0,1
3505,810833,4,10,1045.76,SILVER,0,-1
3506,756656,23,10,455.5100000000001,SILVER,0,1
3507,664712,20,10,788.4,SILVER,0,0
3508,816674,40,8,401.24,SILVER,0,1
3509,749285,64,8,1071.58,SILVER,0,0
3510,79087,28,9,239.21,SILVER,0,1
3511,145354,6,12,490.57,GOLD,0,1
3512,831060,31,11,197.43,SILVER,0,1
3513,535834,3,11,190.95,SILVER,0,1
3514,307799,23,12,155.74,SILVER,0,1
3515,14663,7,10,1081.2200000000005,SILVER,0,1
3516,531725,24,13,206.53,SILVER,0,0
3517,269520,56,10,262.76,SILVER,0,1
3518,689964,6,9,331.15,SILVER,0,1
3519,55730,10,9,435.96,SILVER,0,1
3520,441120,45,13,78.15,SILVER,0,1
3521,34119,12,11,50.12,SILVER,0,1
3522,727506,5,9,1159.9000000000003,SILVER,0,1
3523,208884,21,6,439.8299999999999,SILVER,0,-1
3524,736268,55,11,1075.36,DIAMOND,0,0
3525,646410,6,10,576.0799999999999,SILVER,0,0
3526,109822,31,9,258.34000000000003,SILVER,0,1
3527,534067,12,11,297.43,GOLD,0,0
3528,243931,43,10,219.51,SILVER,0,1
3529,201848,49,11,89.47,SILVER,0,1
3530,749551,53,8,413.59,SILVER,0,0
3531,302993,11,4,507.57,SILVER,0,1
3532,268576,56,11,1429.78,DIAMOND,0,0
3533,443667,57,12,305.61999999999995,GOLD,0,1
3534,596717,54,14,329.67,GOLD,0,0
3535,16665,4,11,173.14999999999995,SILVER,0,0
3536,664296,56,12,800.55,DIAMOND,0,1
3537,492220,37,12,744.6200000000001,DIAMOND,0,1
3538,324906,55,13,1019.6,DIAMOND,0,1
3539,560337,44,9,696.0,SILVER,0,1
3540,669582,45,9,357.30999999999995,SILVER,0,1
3541,520271,34,10,549.2900000000002,SILVER,0,1
3542,71962,51,12,627.3600000000001,DIAMOND,0,1
3543,567169,18,11,163.41000000000005,SILVER,0,-1
3544,781618,7,10,541.2400000000001,SILVER,0,1
3545,621052,18,10,849.75,SILVER,0,0
3546,31048,50,6,302.04,SILVER,0,-1
3547,82367,0,8,281.8,SILVER,0,0
3548,44760,52,11,157.62,SILVER,0,1
3549,662646,45,6,292.39,SILVER,0,-1
3550,446008,21,11,440.9500000000001,GOLD,0,1
3551,265177,20,12,305.4,GOLD,0,1
3552,214018,1,11,197.64,SILVER,0,1
3553,5200,7,11,50.97,SILVER,0,1
3554,265466,55,11,287.19,GOLD,0,1
3555,56043,5,10,502.43,SILVER,0,1
3556,732128,41,12,595.31,GOLD,0,1
3557,764917,23,9,486.12,SILVER,0,-1
3558,781349,19,11,1660.2900000000002,DIAMOND,0,1
3559,729410,3,9,590.5799999999999,SILVER,0,1
3560,360621,24,12,868.61,DIAMOND,0,0
3561,662582,30,10,299.67,SILVER,0,0
3562,787619,59,11,274.21,GOLD,0,0
3563,318831,63,11,161.39,SILVER,0,1
3564,694308,46,13,488.92,GOLD,0,1
3565,231310,35,11,86.98,SILVER,0,1
3566,251455,40,8,415.9500000000001,SILVER,0,1
3567,618507,30,10,1274.76,SILVER,0,0
3568,8663,40,9,1329.37,SILVER,0,1
3569,72170,4,8,413.9,SILVER,0,0
3570,59657,59,10,290.14,SILVER,0,1
3571,80824,52,11,159.41,SILVER,0,1
3572,133052,24,12,164.89999999999998,SILVER,0,1
3573,377942,54,12,92.14,SILVER,0,1
3574,376579,22,13,336.17,GOLD,0,1
3575,830829,0,8,753.6000000000001,SILVER,0,1
3576,37002,27,5,269.98,SILVER,1,1
3577,831376,19,6,262.84000000000003,SILVER,1,1
3578,376934,3,10,251.88,SILVER,0,1
3579,288145,117,13,1030.16,GOLD,1,1
3580,845554,10,8,1059.4,SILVER,0,1
3581,536080,69,7,420.8,SILVER,1,1
3582,675024,18,10,853.03,SILVER,1,1
3583,902916,0,12,152.5,SILVER,0,1
3584,361882,0,7,825.3900000000001,SILVER,1,1
3585,159450,3,11,1250.71,DIAMOND,0,1
3586,461706,67,10,595.11,SILVER,1,1
3587,414900,36,10,655.42,SILVER,0,0
3588,574456,47,5,1002.05,SILVER,1,0
3589,838535,39,12,1006.74,DIAMOND,1,0
3590,444730,66,12,264.68,SILVER,0,1
3591,664665,59,12,503.58,GOLD,1,1
3592,141051,47,11,197.27,SILVER,0,1
3593,99210,83,13,288.65,SILVER,1,1
3594,582102,45,5,295.89,SILVER,1,1
3595,327190,68,9,274.93,SILVER,1,1
3596,510318,4,12,81.44,SILVER,0,0
3597,443989,25,8,267.14000000000004,SILVER,0,0
3598,108290,35,14,244.46,SILVER,0,1
3599,252171,1,6,629.03,SILVER,0,1
3600,552617,78,13,512.9,SILVER,1,1
3601,764219,72,14,879.73,DIAMOND,1,0
3602,40078,73,8,309.8299999999999,SILVER,1,1
3603,476539,30,8,429.02,SILVER,1,1
3604,350086,24,12,77.39999999999999,SILVER,0,1
3605,836342,5,10,384.49,SILVER,0,1
3606,847510,4,11,1029.42,DIAMOND,0,1
3607,95952,3,7,1281.09,SILVER,0,0
3608,648267,69,9,274.85,SILVER,1,1
3609,585163,73,8,840.8,SILVER,1,1
3610,537623,66,11,3581.75,DIAMOND,1,0
3611,507432,37,14,1397.3000000000002,DIAMOND,0,1
3612,613384,80,11,283.89,SILVER,1,0
3613,617877,36,8,982.11,SILVER,1,1
3614,48050,29,9,275.01,SILVER,0,1
3615,264296,24,12,540.44,GOLD,0,1
3616,204912,41,11,110.0,SILVER,0,1
3617,24653,24,8,819.7100000000002,SILVER,0,1
3618,803476,7,11,610.64,GOLD,0,1
3619,642602,4,9,315.68,SILVER,0,-1
3620,190125,22,12,388.18,GOLD,0,1
3621,50822,4,10,3378.86,SILVER,0,0
3622,248425,105,13,533.78,SILVER,1,1
3623,218555,13,8,269.2,SILVER,0,1
3624,218561,6,12,476.5,GOLD,0,1
3625,326521,3,12,532.3100000000001,GOLD,0,1
3626,400227,4,9,348.86999999999995,SILVER,1,1
3627,477232,10,10,897.65,SILVER,1,1
3628,226478,5,11,237.35,SILVER,0,-1
3629,310731,13,5,309.59,SILVER,1,1
3630,431976,11,10,518.74,SILVER,0,1
3631,47821,4,13,459.63,GOLD,0,0
3632,749866,100,13,1804.27,GOLD,1,0
3633,271553,24,14,194.28,SILVER,0,0
3634,326963,23,13,192.11,SILVER,0,1
3635,395187,87,11,2489.09,GOLD,1,1
3636,4817,117,11,963.29,GOLD,0,1
3637,217725,68,8,570.41,SILVER,1,1
3638,516048,4,10,233.21,SILVER,0,1
3639,159809,117,11,300.5,SILVER,0,1
3640,534029,24,12,294.76000000000005,GOLD,0,1
3641,329965,45,12,563.75,GOLD,0,1
3642,246668,45,6,305.09,SILVER,1,1
3643,286997,44,10,328.27,SILVER,0,1
3644,446278,42,8,237.58,SILVER,1,1
3645,213561,45,13,162.93999999999997,SILVER,0,-1
3646,580343,84,13,363.6700000000001,SILVER,1,0
3647,759132,4,10,661.54,SILVER,0,1
3648,75052,32,12,209.52,SILVER,0,1
3649,361486,43,6,1561.38,SILVER,1,1
3650,209037,74,8,259.37,SILVER,1,1
3651,472872,108,15,1458.5500000000002,GOLD,1,0
3652,222943,13,6,736.0500000000001,SILVER,0,-1
3653,132604,86,11,667.03,SILVER,1,-1
3654,678372,5,13,2444.03,DIAMOND,0,0
3655,836561,4,11,942.03,DIAMOND,0,1
3656,442072,31,12,212.59,SILVER,0,1
3657,437827,27,10,1006.95,SILVER,0,0
3658,357902,73,9,418.18000000000006,SILVER,0,0
3659,502508,73,11,1149.9000000000003,DIAMOND,1,0
3660,344722,3,11,376.76,GOLD,0,-1
3661,452284,54,13,636.79,DIAMOND,0,1
3662,282186,63,7,424.09,SILVER,1,1
3663,551417,54,11,402.16,GOLD,0,1
3664,379648,103,11,828.5800000000002,GOLD,0,0
3665,37932,0,14,415.82,GOLD,0,0
3666,77134,1,10,515.4399999999999,SILVER,0,1
3667,73526,4,10,302.56,SILVER,0,1
3668,187875,100,12,544.3000000000001,SILVER,1,1
3669,630562,98,13,1067.33,GOLD,1,1
3670,598751,73,10,274.29,SILVER,1,1
3671,69531,36,11,401.29,GOLD,0,0
3672,299663,44,11,263.72,SILVER,0,1
3673,209274,66,13,293.98,GOLD,0,-1
3674,295931,23,11,266.17999999999995,SILVER,0,1
3675,625115,32,11,1109.75,DIAMOND,0,1
3676,446016,51,11,424.81000000000006,GOLD,0,1
3677,673188,20,9,783.61,SILVER,0,1
3678,394774,28,11,682.19,DIAMOND,0,1
3679,77462,57,12,324.85,GOLD,0,1
3680,166953,5,13,709.5200000000001,DIAMOND,0,1
3681,336391,78,12,1692.9200000000003,GOLD,0,1
3682,496923,6,10,759.58,SILVER,0,0
3683,361779,58,13,129.79000000000002,SILVER,0,1
3684,535866,30,11,183.58,SILVER,0,1
3685,841099,0,8,2457.7699999999995,SILVER,0,1
3686,702986,10,11,1233.64,DIAMOND,0,1
3687,515941,72,11,194.93,SILVER,0,-1
3688,493674,47,12,387.3,GOLD,0,0
3689,666689,1,13,294.21,GOLD,0,0
3690,46782,35,11,267.72,SILVER,0,1
3691,782701,0,11,490.68000000000006,GOLD,0,1
3692,602998,46,7,299.73,SILVER,0,1
3693,289194,70,5,4491.639999999999,SILVER,0,-1
3694,675787,19,11,71.75,SILVER,0,-1
3695,337815,24,12,260.5,SILVER,0,-1
3696,691773,18,11,1746.68,DIAMOND,0,-1
3697,664556,23,8,623.21,SILVER,0,1
3698,841873,11,11,340.27,GOLD,0,0
3699,439242,1,8,788.94,SILVER,0,0
3700,702732,3,5,277.97,SILVER,0,0
3701,428160,51,9,1385.2700000000002,SILVER,0,1
3702,782053,0,12,908.4199999999998,DIAMOND,0,0
3703,148581,48,11,166.33999999999995,SILVER,0,1
3704,765178,0,9,1684.1500000000003,SILVER,0,1
3705,721793,41,13,104.21,SILVER,0,1
3706,642478,13,10,1212.71,SILVER,0,1
3707,83485,31,14,257.91,SILVER,0,1
3708,248430,1,12,54.89,SILVER,0,1
3709,455795,44,10,1899.5600000000004,SILVER,0,1
3710,116124,23,12,707.2600000000001,DIAMOND,0,1
3711,608040,4,12,54.59,SILVER,0,0
3712,294489,43,12,753.9200000000001,DIAMOND,0,1
3713,384645,12,13,265.51,SILVER,0,1
3714,120730,49,13,937.63,DIAMOND,0,1
3715,202934,31,12,266.95,SILVER,0,1
3716,558853,10,10,638.09,SILVER,0,1
3717,662397,57,12,275.3500000000001,GOLD,0,1
3718,170176,20,13,276.9,GOLD,0,1
3719,611262,58,7,775.49,SILVER,0,0
3720,271987,37,12,1311.5300000000002,DIAMOND,0,1
3721,754564,4,7,830.2700000000001,SILVER,0,1
3722,204642,59,11,371.74,GOLD,0,1
3723,465719,31,13,232.16,SILVER,0,1
3724,297648,45,14,408.23,GOLD,0,1
3725,717141,56,11,463.15,GOLD,0,1
3726,819000,19,12,169.78,SILVER,0,1
3727,828193,19,9,673.4200000000001,SILVER,0,0
3728,539544,32,8,979.66,SILVER,0,1
3729,219656,13,10,347.84000000000003,SILVER,0,1
3730,702229,42,12,1187.75,DIAMOND,0,1
3731,2197,7,10,1089.66,SILVER,0,-1
3732,268692,101,14,428.42,SILVER,0,0
3733,446566,48,9,332.76000000000005,SILVER,0,1
3734,241394,52,11,112.51999999999998,SILVER,0,1
3735,47418,0,11,162.84,SILVER,0,1
3736,538902,6,11,1807.9400000000005,DIAMOND,0,1
3737,357398,34,9,610.01,SILVER,0,0
3738,667481,65,14,686.75,DIAMOND,0,0
3739,251458,22,13,37.620000000000005,SILVER,0,0
3740,482654,37,11,211.32,SILVER,0,0
3741,105301,3,10,259.26,SILVER,0,1
3742,99591,51,12,778.11,DIAMOND,0,1
3743,714604,57,11,490.64,GOLD,0,0
3744,122106,58,7,875.8299999999999,SILVER,0,1
3745,525870,34,12,460.6700000000001,GOLD,0,0
3746,678775,33,13,194.94000000000003,SILVER,0,1
3747,376002,18,13,121.72,SILVER,0,1
3748,781824,33,12,644.0799999999999,DIAMOND,0,0
3749,549786,37,7,370.17,SILVER,0,0
3750,348478,32,12,431.7000000000001,GOLD,0,1
3751,77703,30,5,1875.28,SILVER,0,0
3752,732079,3,7,238.33,SILVER,0,-1
3753,487208,53,6,677.06,SILVER,0,1
3754,633052,40,13,660.1300000000001,DIAMOND,0,0
3755,348303,11,10,235.63,SILVER,0,1
3756,235964,6,11,138.32000000000002,SILVER,0,1
3757,885563,5,12,977.4699999999998,DIAMOND,0,1
3758,627048,31,10,369.35,SILVER,0,1
3759,446437,34,9,865.7199999999999,SILVER,0,1
3760,587073,25,12,192.89,SILVER,0,1
3761,777451,1,11,214.49,SILVER,0,1
3762,614880,25,12,212.96,SILVER,0,-1
3763,679986,23,10,637.21,SILVER,0,1
3764,304307,20,12,1346.41,DIAMOND,0,0
3765,356724,5,11,87.91,SILVER,0,1
3766,196323,31,8,403.72,SILVER,0,1
3767,385752,0,12,291.59000000000003,GOLD,0,1
3768,720835,37,11,307.48,GOLD,0,-1
3769,435190,34,9,534.8500000000001,SILVER,0,1
3770,574146,25,10,359.75,SILVER,0,0
3771,107080,51,10,294.39,SILVER,0,0
3772,313732,45,12,373.47,GOLD,0,1
3773,145866,19,13,381.76,GOLD,0,0
3774,631532,10,8,241.9,SILVER,0,0
3775,404549,29,9,983.3,SILVER,0,0
3776,369609,20,8,279.97,SILVER,0,1
3777,6801,13,12,186.23,SILVER,0,-1
3778,529510,58,6,642.6800000000001,SILVER,0,0
3779,623341,65,10,1140.74,SILVER,0,0
3780,617989,65,14,176.6,SILVER,0,-1
3781,312966,10,12,164.78,SILVER,0,1
3782,398328,37,11,2055.81,DIAMOND,0,1
3783,225054,57,13,232.37,SILVER,0,1
3784,432334,27,11,279.06,GOLD,0,1
3785,630175,33,11,334.28000000000003,GOLD,0,1
3786,55826,28,10,351.86999999999995,SILVER,0,1
3787,807955,27,7,221.39,SILVER,0,1
3788,532785,64,13,418.94999999999993,GOLD,0,0
3789,318233,22,8,368.03,SILVER,0,0
3790,564180,13,6,280.13,SILVER,0,0
3791,183998,19,11,277.06,GOLD,0,1
3792,494064,4,11,200.98,SILVER,0,1
3793,658335,3,8,384.6599999999999,SILVER,0,1
3794,658820,0,6,808.21,SILVER,0,0
3795,566463,48,10,407.48,SILVER,0,1
3796,601686,25,8,1164.44,SILVER,0,0
3797,7793,1,11,628.83,DIAMOND,0,0
3798,428200,65,13,2137.38,DIAMOND,0,1
3799,218861,23,15,414.2699999999999,GOLD,0,1
3800,617436,19,6,1558.2399999999998,SILVER,0,-1
3801,103412,52,11,95.01,SILVER,0,0
3802,315548,51,9,317.30999999999995,SILVER,0,0
3803,1072,0,11,835.1,DIAMOND,0,0
3804,689670,40,12,241.55,SILVER,0,1
3805,717302,57,10,293.82,SILVER,0,1
3806,670004,40,8,298.73999999999995,SILVER,0,1
3807,5937,4,11,339.91,GOLD,0,1
3808,260750,25,10,306.06,SILVER,0,1
3809,386101,33,11,342.75,GOLD,0,1
3810,238773,11,11,850.77,DIAMOND,0,0
3811,131257,5,12,410.53,GOLD,0,1
3812,350505,32,11,1287.37,DIAMOND,0,0
3813,454949,4,11,600.26,GOLD,0,0
3814,733021,48,8,1218.17,SILVER,0,0
3815,79743,11,9,268.38,SILVER,0,1
3816,687390,22,14,454.43000000000006,GOLD,0,1
3817,781040,60,12,500.32,GOLD,0,1
3818,560881,58,10,768.89,SILVER,0,1
3819,417067,1,6,778.52,SILVER,0,-1
3820,6298,3,13,511.11,GOLD,0,1
3821,216809,6,10,628.8600000000001,SILVER,0,1
3822,619961,45,12,1110.1899999999998,DIAMOND,0,1
3823,23482,23,13,269.68,SILVER,0,1
3824,833999,19,11,440.5300000000001,GOLD,0,1
3825,128241,37,11,202.22,SILVER,0,1
3826,638831,20,8,240.89,SILVER,0,0
3827,586652,0,13,696.9199999999998,DIAMOND,0,1
3828,757646,6,8,284.47,SILVER,0,0
3829,522609,39,9,283.72,SILVER,0,1
3830,641791,51,8,298.5,SILVER,0,1
3831,752326,4,6,1921.63,SILVER,0,0
3832,549169,31,11,810.6700000000001,DIAMOND,0,1
3833,588882,31,12,239.45,SILVER,0,0
3834,744354,20,6,541.49,SILVER,0,1
3835,759223,1,9,477.25999999999993,SILVER,0,1
3836,777613,25,8,257.32,SILVER,0,1
3837,210247,7,13,382.83,GOLD,0,1
3838,103555,21,13,198.02,SILVER,0,0
3839,397796,57,13,216.12,SILVER,0,1
3840,340056,45,12,117.58000000000004,SILVER,0,-1
3841,390143,57,10,830.2199999999999,SILVER,0,1
3842,366327,26,9,238.95,SILVER,0,1
3843,39064,6,11,164.45999999999995,SILVER,0,1
3844,544737,42,11,473.45,GOLD,0,0
3845,149047,25,12,244.2,SILVER,0,1
3846,232063,22,11,266.97,SILVER,0,1
3847,541960,24,11,1264.3000000000002,DIAMOND,0,1
3848,565212,52,6,865.9699999999999,SILVER,0,1
3849,954,10,8,341.47,SILVER,0,1
3850,77551,20,7,1190.9,SILVER,0,1
3851,282317,3,12,487.47,GOLD,0,0
3852,18807,10,12,233.27000000000004,SILVER,0,0
3853,139531,5,11,244.28,SILVER,0,1
3854,641469,29,12,228.38,SILVER,0,-1
3855,680203,29,12,392.74,GOLD,0,1
3856,100486,3,11,590.5,GOLD,0,1
3857,391667,23,11,229.11,SILVER,0,-1
3858,99394,44,7,884.0900000000003,SILVER,0,0
3859,707631,7,12,43.33,SILVER,0,1
3860,832538,4,14,399.73,GOLD,0,1
3861,240536,44,12,638.39,DIAMOND,0,1
3862,157390,46,11,566.07,GOLD,0,0
3863,517441,30,11,267.26000000000005,SILVER,0,1
3864,751065,52,10,475.19000000000005,SILVER,0,1
3865,696072,59,8,374.17,SILVER,0,1
3866,613290,11,11,145.79999999999998,SILVER,0,0
